time,Dynamic_hardening_term,Dynamic_hardening_term_avg,Energy,Ep_eff,F_norm,Phi,Prager_term,Prager_term_avg,Static_hardening_term,Static_hardening_term_avg,backstress01,backstress02,backstress03,backstress04,backstress05,backstress06,backstress07,backstress08,backstress09,backstress10,backstress11,backstress12,backstress_avg,entropy_generation_rate,gamma_dot_average,phi_1,phi_2,slip_resistance_avg,ssd,strain_xx,strain_yy,strain_zz,stress_xx,stress_yy,stress_zz,vonmises,,,
23.916500000001,-6.0418397956091,-2.0139457466,1.6154114921386E-22,0.004997835796569,1.7337875521849,0,1.2566004688547E-18,13.334185238863,1.9635129440904E-18,-12.094889234285,-1.3748543941859E-18,1.3748631708997E-18,25.406491370283,25.406481110305,-1.1467799028183E-07,-1.1467860170428E-07,1.3748567681493E-18,-1.3748502366792E-18,1.1467822364929E-07,1.1467835101202E-07,25.406500853029,25.406511112757,9.2394941919474,4.8889960258887E-05,1.3334185238863E-05,-3.0554290048175E-12,0,360.31492830538,100000220.70186,-4.7802046763205E-14,-0.009145494381396,0.01192857086366,314.89192832617,-8.6170944969792E-07,885.35471638437,730.70375134053,,775.35471638437,885.35471638437
24.016500000001,-5.9242218563985,-1.9747397744479,1.5460986696795E-22,0.005005335682358,1.733786257562,0,1.203716871315E-18,13.194488739415,1.8660925607637E-18,-11.984996739224,-1.3066405346027E-18,1.3066489220569E-18,25.175651387941,25.175641160959,-1.0877176519676E-07,-1.0877234791561E-07,1.3066428340264E-18,-1.3066365573902E-18,1.0877198726662E-07,1.0877210938479E-07,25.175660896277,25.17567112301,9.1555430592507,4.8367577142402E-05,1.3194488739415E-05,-3.055377037824E-12,0,360.314928654,100000221.03303,-4.8017152525219E-14,-0.009147780420632,0.011928570863659,314.62152834474,-8.4849676436609E-07,884.62652457408,730.06620921473,,774.62652457408,884.62652457408
24.116500000001,-5.8093386049186,-1.9364453647957,1.4803840431012E-22,0.005012757194851,1.7337849763827,0,1.1535357060794E-18,13.056890007926,1.7747629526862E-18,-11.876435565955,-1.2426914405692E-18,1.2426994610812E-18,24.947607978699,24.947597784796,-1.0324973190235E-07,-1.0325028756612E-07,1.2426936679335E-18,-1.2426876344788E-18,1.0324994335876E-07,1.0325006045886E-07,24.947617512217,24.94762770587,9.072609006096,4.7853146482205E-05,1.3056890007925E-05,-3.0537952113726E-12,0,360.31492899898,100000221.36075,-4.8384913953043E-14,-0.009150042729849,0.011928570863659,314.35395637502,-8.3555393333432E-07,883.90596703939,729.43535198699,,773.90596703939,883.90596703939
24.216500000001,-5.6971151868233,-1.8990375661938,1.4180522139873E-22,0.005020101507474,1.733783708447,0,1.1058974015275E-18,12.921346517896,1.689064172655E-18,-11.769185219753,-1.1826850568822E-18,1.1826927311871E-18,24.722318091348,24.722307930605,-9.8081668551125E-08,-9.8082198697851E-08,1.1826872146199E-18,-1.1826814132432E-18,9.8081870028538E-08,9.8081982329997E-08,24.72232764964,24.722337810135,8.9906763746026,4.7346505516503E-05,1.2921346517896E-05,-3.0546185703905E-12,0,360.31492934036,100000221.68505,-4.8634714184459E-14,-0.009152281661762,0.011928570863659,314.08917003746,-8.2287262129594E-07,883.19292907802,728.81107920318,,773.19292907802,883.19292907802
24.316500000001,-5.5874791534121,-1.8624922290766,1.3589022642693E-22,0.005027369769951,1.7337824535592,0,1.0606529821068E-18,12.787816878252,1.6085767821351E-18,-11.663225616768,-1.1263276925053E-18,1.12633503989E-18,24.49973953776,24.499729410252,-9.3240118502817E-08,-9.3240624568434E-08,1.126329782996E-18,-1.1263242031222E-18,9.3240310590178E-08,9.3240418304974E-08,24.499749120423,24.499759247682,8.9097298208135,4.6847495855448E-05,1.2787816878252E-05,-3.05282260453E-12,0,360.31492967821,100000222.00599,-4.8835942158484E-14,-0.009154497562009,0.011928570863658,313.82712780901,-8.1044859610144E-07,882.48729831207,728.19329244511,,772.48729831207,882.48729831207
24.416500000001,-5.4803603711953,-1.8267859756161,1.3027466819052E-22,0.005034563108935,1.7337812115272,0,1.017663290984E-18,12.65626079506,1.5329178380538E-18,-11.558537073186,-1.0733512105242E-18,1.0733582489487E-18,24.279830970121,24.27982087592,-8.8700107384063E-08,-8.8700590710098E-08,1.0733532360895E-18,-1.0733478676514E-18,8.8700290628624E-08,8.8700393961068E-08,24.279840576754,24.279850670706,8.8297543064159,4.6355963333149E-05,1.265626079506E-05,-3.0530622758078E-12,0,360.31493001257,100000222.32363,-4.9182886904449E-14,-0.009156690769341,0.011928570863658,313.56778900039,-7.9828700484682E-07,881.78896462602,727.58189527629,,771.78896462602,881.78896462602
24.516500000001,-5.3756909354775,-1.791896170914,1.2494103735122E-22,0.005041682628616,1.7337799821628,0,9.7679827496765E-19,12.526639034958,1.4617373120935E-18,-11.455100294785,-1.0235105209377E-18,1.0235172671439E-18,24.062551858998,24.06254179817,-8.4438891428835E-08,-8.4439353269447E-08,1.0235124838379E-18,-1.023507317255E-18,8.4439066339592E-08,8.44391654862E-08,24.062561489202,24.062571549782,8.7507350907598,4.5871757866307E-05,1.2526639034958E-05,-3.0514184824406E-12,0,360.3149303435,100000222.63801,-4.9515953862527E-14,-0.009158861615801,0.011928570863658,313.31111373458,-7.8636165489404E-07,881.09782010731,726.97679318974,,771.09782010731,881.09782010731
24.616500000001,-5.2734050874727,-1.7578008953763,1.198729756145E-22,0.00504872941131,1.7337787652816,0,9.379363261524E-19,12.398913389605,1.3947148931259E-18,-11.352896366837,-9.7658134172254E-19,9.7658781133327E-19,23.847862472123,23.84785244473,-8.0435733458734E-08,-8.0436174987174E-08,9.765832441541E-19,-9.7657827031153E-19,8.0435900509536E-08,8.0435995659014E-08,23.847872125501,23.847882152647,8.6726577231432,4.5394733316854E-05,1.2398913389605E-05,-3.0532354207121E-12,0,360.31493067105,100000222.94917,-4.9751876305923E-14,-0.009161010426903,0.011928570863658,313.05706292512,-7.7466592968845E-07,880.41375898808,726.37789355707,,770.41375898808,880.41375898808
24.716500000001,-5.1734391350776,-1.7244789183028,1.1505519215167E-22,0.00505570451803,1.7337775607026,0,9.0096367553423E-19,12.273046641772,1.3315571292596E-18,-11.25190674432,-9.3235819769637E-19,9.3236440530548E-19,23.635723853828,23.635713859927,-7.6671703301101E-08,-7.6672125615636E-08,9.323600417905E-19,-9.3235525201864E-19,7.6671862933491E-08,7.6671954266748E-08,23.635733529985,23.63574352364,8.5955080353314,4.4924747360932E-05,1.2273046641772E-05,-3.0527977474461E-12,0,360.31493099526,100000223.25717,-5.0098821051732E-14,-0.009163137521796,0.011928570863657,312.80559825547,-7.6321337404144E-07,879.73667758918,725.78510557941,,769.73667758918,879.73667758918
24.816500000001,-5.0757313770751,-1.6919096726214,1.1047338664187E-22,0.005062608989033,1.7337763682487,0,8.6577383416216E-19,12.149002532872,1.27199487115E-18,-11.152113242453,-8.9065263032413E-19,8.9065858957766E-19,23.426097805175,23.426087844823,-7.3129499826545E-08,-7.3129903955905E-08,8.9065441814585E-19,-8.9064980419977E-19,7.3129652452328E-08,7.3129740142579E-08,23.426107503722,23.426117463831,8.5192721343292,4.446166136344E-05,1.2149002532872E-05,-3.0527563249565E-12,0,360.31493131619,100000223.56205,-5.0334743494999E-14,-0.009165243213429,0.011928570863657,312.55668215916,-7.5197981449575E-07,879.06647426619,725.19834024007,,769.06647426619,879.06647426619
24.916500000001,-4.9802220305504,-1.6600732306955,1.0611417837072E-22,0.005069443844358,1.7337751877457,0,8.3226707782072E-19,12.026745731785,1.2157809827169E-18,-11.053498027559,-8.5129159476294E-19,8.5129731843288E-19,23.218946864746,23.218936937991,-6.9793292124901E-08,-6.9793679033286E-08,8.5129332831065E-19,-8.5128888235034E-19,6.979343812848E-08,6.9793522341386E-08,23.218956585294,23.218966511805,8.4439363953917,4.4005340257597E-05,1.2026745731785E-05,-3.0534283255485E-12,0,360.31493163388,100000223.86386,-5.0563727044258E-14,-0.009167327808712,0.011928570863657,312.31027780064,-7.4096671132434E-07,878.40304935706,724.61751025877,,768.40304935706,878.40304935706
25.016500000001,-4.8868531613609,-1.6289502811449,1.0196504086423E-22,0.005076210084334,1.7337740190231,0,8.0034997152995E-19,11.90624180484,1.1626882893986E-18,-10.95604360821,-8.1411602323035E-19,8.1412152328177E-19,23.014234290061,23.014224396951,-6.664857763405E-08,-6.6648948225746E-08,8.1411770443592E-19,-8.1411341900696E-19,6.6648717374561E-08,6.6648798268404E-08,23.014244032224,23.014253925092,8.3694874552682,4.3555652428985E-05,1.1906241804839E-05,-3.0524943777486E-12,0,360.31493194839,100000224.16263,-5.0855160638633E-14,-0.009169391608665,0.011928570863657,312.06634905677,-7.301672129534E-07,877.74630513157,724.04253004724,,767.74630513157,877.74630513157
25.116500000001,-4.7955686174813,-1.5985221066288,9.8014241585777E-23,0.005082908690086,1.7337728619137,0,7.6993493049391E-19,11.787457186912,1.1125077375395E-18,-10.859732826664,-7.7897953620747E-19,7.7898482385983E-19,22.811924039571,22.81191418015,-6.3682055296317E-08,-6.3682410419929E-08,7.7898116693689E-19,-7.7897703495168E-19,6.368218910957E-08,6.368226683545E-08,22.811933802967,22.811943662147,8.2959122056497,4.3112469603941E-05,1.1787457186912E-05,-3.0534566196612E-12,0,360.31493225974,100000224.45842,-5.1042510824379E-14,-0.009171434908569,0.011928570863656,311.82486049846,-7.1957617987105E-07,877.09614574217,723.47331566625,,767.09614574217,877.09614574217
25.216500000001,-4.7063139651195,-1.5687705625503,9.4250786285425E-23,0.005089540624013,1.7337717162531,0,7.4093981457761E-19,11.670359153621,1.0650467416027E-18,-10.764548850544,-7.457472851577E-19,7.4575237094035E-19,22.611980755199,22.611970929507,-6.0881512044409E-08,-6.0881852496776E-08,7.4574886721173E-19,-7.4574488193148E-19,6.0881640244658E-08,6.0881714946718E-08,22.611990539448,22.612000364902,8.2231977868198,4.26756667422E-05,1.1670359153621E-05,-3.0537298524464E-12,0,360.314932568,100000224.75127,-5.1250677691767E-14,-0.009173457998109,0.011928570863656,311.58577737332,-7.0919863518308E-07,876.45247717643,722.90978478394,,766.45247717643,876.45247717643
25.316500000001,-4.619036427622,-1.5396780566925,9.0664367608334E-23,0.005096106830256,1.7337705818804,0,7.132875535024E-19,11.554915794937,1.0201276985943E-18,-10.670475164817,-7.1429491232653E-19,7.1429980612975E-19,22.414369745471,22.414359953543,-5.8235721119614E-08,-5.8236047649393E-08,7.1429644744184E-19,-7.1429260245933E-19,5.8235844001169E-08,5.8235915816832E-08,22.414379550196,22.414389341885,8.1513315815176,4.2245121934957E-05,1.1554915794937E-05,-3.051871332412E-12,0,360.3149328732,100000225.04121,-5.1694766951803E-14,-0.009175461161512,0.011928570863656,311.34906558878,-6.9900522077423E-07,875.81520721136,722.35185663579,,765.81520721136,875.81520721136
25.416500000001,-4.5336848267258,-1.5112275296359,8.7245317604676E-23,0.005102608235152,1.7337694586375,0,6.8690580020174E-19,11.441095989404,9.7758665146017E-19,-10.577495563998,-6.8450761485194E-19,6.8451232597344E-19,22.219056969156,22.219047211026,-5.5734350900691E-08,-5.5734664211695E-08,6.8450910470242E-19,-6.8450539392525E-19,5.5734468739406E-08,5.573453779961E-08,22.219066793982,22.219076551875,8.0803012089886,4.1820716305359E-05,1.1441095989404E-05,-3.0511761029902E-12,0,360.31493317538,100000225.32829,-5.1979261651998E-14,-0.009177444677679,0.011928570863655,311.11469169563,-6.8902204672731E-07,875.18424536879,721.79945198557,,765.18424536879,875.18424536879
25.516500000001,-4.4502095263625,-1.4834024360243,8.3984563836745E-23,0.005109045747672,1.7337683463692,0,6.6172661017217E-19,11.328869379666,9.3727208532172E-19,-10.485594144624,-6.5627930188913E-19,6.5628383907636E-19,22.02600901945,22.025999295146,-5.3367883076464E-08,-5.3368183830717E-08,6.5628074808721E-19,-6.562771657219E-19,5.3367996131081E-08,5.3368062560543E-08,22.026018864004,22.02602858807,8.010094519229,4.1402333914018E-05,1.1328869379666E-05,-3.0536044101632E-12,0,360.3149334746,100000225.61255,-5.2159672943578E-14,-0.009179408820323,0.011928570863655,310.88262287265,-6.7920445106785E-07,874.55950287253,721.25249308768,,764.55950287253,874.55950287253
25.616500000001,-4.3685623785861,-1.4561867265443,8.0873588760025E-23,0.005115420259844,1.7337672449234,0,6.3768614448786E-19,11.218206348585,8.9904384224691E-19,-10.394755297937,-6.2951183473261E-19,6.2951620622186E-19,21.835193108604,21.835183418154,-5.1127539131369E-08,-5.1127827951947E-08,6.2951323883087E-19,-6.2950977936762E-19,5.1127647644769E-08,5.1127711562222E-08,21.835202972516,21.835212662733,7.9406995873979,4.0989861666836E-05,1.1218206348584E-05,-3.0532198433583E-12,0,360.31493377089,100000225.89403,-5.2430289855886E-14,-0.009181353858089,0.011928570863655,310.65282691061,-6.695901913923E-07,873.94089260629,720.7109036505,,763.94089260629,873.94089260629
25.716500000001,-4.2886966718381,-1.4295648306759,7.7904392143706E-23,0.005121732647166,1.7337661541507,0,6.1472439481848E-19,11.109077996566,8.6277214189005E-19,-10.304963702803,-6.0411434106836E-19,6.0411855462046E-19,21.646577053052,21.646567396477,-4.9005214232685E-08,-4.9005491706326E-08,6.0411570456124E-19,-6.0411236275928E-19,4.9005318433016E-08,4.9005379951473E-08,21.646586935955,21.646596592298,7.872104708404,4.0583189227498E-05,1.1109077996566E-05,-3.0521136684831E-12,0,360.31493406428,100000226.17277,-5.2791112388863E-14,-0.009183280054676,0.011928570863655,310.42527219773,-6.6014705078655E-07,873.32832907355,720.17460880107,,763.32832907355,873.32832907355
25.816500000001,-4.2105670811348,-1.4035216400925,7.5069456267107E-23,0.005127983769006,1.7337650739042,0,5.9278492854956E-19,11.001456119408,8.2833669676906E-19,-10.216204318832,-5.8000259549077E-19,5.8000665842388E-19,21.460129258963,21.460119636284,-4.6993417713308E-08,-4.6993684392836E-08,5.8000391981629E-19,-5.8000069069003E-19,4.6993517815032E-08,4.6993577042032E-08,21.460139160491,21.460148782942,7.8042983916534,4.0182208931989E-05,1.1001456119407E-05,-3.0516163528767E-12,0,360.31493435483,100000226.4488,-5.3047851513197E-14,-0.009185187668961,0.011928570863654,310.19992770507,-6.5088377063592E-07,872.72172835799,719.64353505048,,762.72172835799,872.72172835799
25.916500000001,-4.1341296204373,-1.3780424927821,7.2361713678445E-23,0.005134174468989,1.73376400404,0,5.7181465247896E-19,10.89531318741,7.9562591221075E-19,-10.128462379722,-5.570984593042E-19,5.5710237852392E-19,21.275818708251,21.275809119484,-4.508521943679E-08,-4.5085475843346E-08,5.5709974584565E-19,-5.5709662465153E-19,4.5085315641635E-08,4.5085372679494E-08,21.275828628043,21.275838216584,7.7372693559592,3.9786815707969E-05,1.089531318741E-05,-3.052872764971E-12,0,360.31493464257,100000226.72216,-5.3269896167942E-14,-0.009187076955106,0.011928570863654,309.97676297269,-6.4178839665563E-07,872.12100808581,719.1176102609,,762.12100808581,872.12100808581
26.016500000001,-4.0593415967569,-1.3531131577488,6.9774517306028E-23,0.005140305575368,1.7337629444167,0,5.5176359357812E-19,10.790622324867,7.6453616211302E-19,-10.041723386802,-5.3532937341155E-19,5.3533315543859E-19,21.093614945016,21.093605390174,-4.3274201412926E-08,-4.3274448038056E-08,5.3533062349929E-19,-5.3532760572318E-19,4.3274293910778E-08,4.3274348856824E-08,21.093624882711,21.093634437329,7.6710065246098,3.9396906995662E-05,1.0790622324867E-05,-3.0541243584003E-12,0,360.31493492754,100000226.99289,-5.3589085337307E-14,-0.009188948162679,0.011928570863654,309.75574809597,-6.3286099957623E-07,871.52608738875,718.59676361312,,761.52608738875,871.52608738875
26.116500000001,-3.9861615661198,-1.328719820336,6.7301612737649E-23,0.005146377901394,1.7337618948953,0,5.3258469549565E-19,10.687357290452,7.3497113265604E-19,-9.9559731027549,-5.1462789878066E-19,5.146315497763E-19,20.913488062363,20.913478541453,-4.1554414104069E-08,-4.1554651411638E-08,5.1462911369385E-19,-5.1462619503917E-19,4.1554503073772E-08,4.1554556020589E-08,20.913498017602,20.913507538288,7.6054990205751,3.9012382672192E-05,1.0687357290452E-05,-3.05256674631E-12,0,360.31493520977,100000227.26102,-5.3901335612713E-14,-0.009190801536752,0.011928570863654,309.53685371239,-6.2409751566441E-07,870.93688686833,718.08092557531,,760.93688686833,870.93688686833
26.216500000001,-3.9145492913463,-1.3048490681507,6.4937112509374E-23,0.005152392245662,1.7337608553396,0,5.1423362966767E-19,10.585492458508,7.068412269752E-19,-9.8711975455539,-4.9493129959599E-19,4.9493482538587E-19,20.735408689652,20.735399202682,-3.9920336925669E-08,-3.9920565353644E-08,4.9493248056455E-19,-4.9492965694083E-19,3.9920422535784E-08,3.9920473571426E-08,20.735418662081,20.735428148827,7.5407361618684,3.8633144979376E-05,1.0585492458507E-05,-3.0530123964904E-12,0,360.31493548931,100000227.5266,-5.415113584291E-14,-0.009192637318018,0.011928570863653,309.32005098929,-6.1549007470033E-07,870.35332856143,717.57002787274,,760.35332856143,870.35332856143
26.316500000001,-3.8444657012915,-1.2814878774787,6.2675472219048E-23,0.005158349392461,1.7337598256155,0,4.966686196893E-19,10.485002800556,6.8006302456601E-19,-9.7873829825523,-4.7618116473389E-19,4.7618457082968E-19,20.559347980095,20.559338527072,-3.8366842500625E-08,-3.8367062462733E-08,4.7618231294022E-19,-4.7617958045241E-19,3.8366924910115E-08,3.8366974118332E-08,20.559357969363,20.559367422163,7.4767074570357,3.8259098452453E-05,1.0485002800556E-05,-3.0554566336673E-12,0,360.31493576619,100000227.78965,-5.44564472243E-14,-0.009194455742883,0.011928570863653,309.10531161085,-6.0704269683521E-07,869.77533590632,717.06400345815,,759.77533590632,869.77533590632
26.416500000001,-3.7758728518227,-1.2586236002768,6.0511468352733E-23,0.0051642501121,1.7337588055914,0,4.7985027815953E-19,10.385863867875,6.5455878987859E-19,-9.704515924752,-4.5832306368033E-19,4.5832635529967E-19,20.385277598713,20.385268179638,-3.6889164276311E-08,-3.6889376163574E-08,4.5832418026097E-19,-4.5832153519927E-19,3.6889243635181E-08,3.688929109563E-08,20.385287604468,20.385297023324,7.4134026007733,3.7890149852871E-05,1.0385863867874E-05,-3.0541770397283E-12,0,360.31493604044,100000228.0502,-5.4692369666563E-14,-0.009196257043568,0.011928570863653,308.89260776632,-5.9874553188395E-07,869.20283371014,716.5627864832,,759.20283371014,869.20283371014
26.516500000001,-3.7087338882496,-1.2362439516478,5.8440177675918E-23,0.005170095161235,1.7337577951381,0,4.6374145492173E-19,10.288051774541,6.302560251666E-19,-9.622583121242,-4.4130623343533E-19,4.4130941552065E-19,20.21316971065,20.213160325525,-3.5482867156635E-08,-3.5483071338796E-08,4.4130731948285E-19,-4.4130475831298E-19,3.5482943606518E-08,3.5482989394966E-08,20.213179732547,20.213189117457,7.3508114696801,3.7526208102906E-05,1.0288051774541E-05,-3.0547996842121E-12,0,360.31493631211,100000228.3083,-5.4935231002663E-14,-0.009198041448207,0.011928570863652,308.68191213835,-5.9059622248445E-07,868.63574811731,716.06631227081,,758.63574811731,868.63574811731
26.616500000001,-3.6430130091906,-1.2143369978,5.6456958073656E-23,0.00517588528318,1.7337567941285,0,4.4830709586659E-19,10.191543181107,6.0708706318386E-19,-9.5415715538002,-4.2508329331912E-19,4.2508637055462E-19,20.042996969841,20.042987618661,-3.4143820840043E-08,-3.414401766688E-08,4.250843498836E-19,-4.2508186923785E-19,3.4143894514735E-08,3.4143938703261E-08,20.043007007534,20.043016358502,7.2889241181323,3.7167184222706E-05,1.0191543181107E-05,-3.054933631632E-12,0,360.31493658122,100000228.56398,-5.5226664596027E-14,-0.009199809180938,0.011928570863652,308.47319789163,-5.8259386762892E-07,868.07400657859,715.57451728806,,758.07400657859,868.07400657859
26.716500000001,-3.5786754318148,-1.1928911444557,5.4557430728814E-23,0.005181621208212,1.733755802438,0,4.3351411149663E-19,10.096315278774,5.8498869579566E-19,-9.4614684316384,-4.0960998492549E-19,4.0961296175324E-19,19.874732507964,19.874723190722,-3.2868175588319E-08,-3.286836539089E-08,4.0961101301628E-19,-4.0960860968478E-19,3.2868246614294E-08,3.2868289271467E-08,19.874742561112,19.874751878143,7.2277307742684,3.6812991269304E-05,1.0096315278774E-05,-3.0546306421793E-12,0,360.31493684781,100000228.81726,-5.5552792658846E-14,-0.009201560461993,0.011928570863652,308.26643866191,-5.7472705434538E-07,867.51753782129,715.08733912011,,757.51753782129,867.51753782129
26.816500000001,-3.5156873584365,-1.1718951257212,5.2737463537403E-23,0.005187303653865,1.7337548199437,0,4.1933125452258E-19,10.002345774293,5.6390183499354E-19,-9.3822611863111,-3.9484493476431E-19,3.9484781539894E-19,19.708349923752,19.708340640441,-3.1652340181278E-08,-3.1652523273067E-08,3.948459353516E-19,-3.9484360627407E-19,3.165240867815E-08,3.165244986921E-08,19.708359992015,19.708369275118,7.1672218360995,3.6463544278391E-05,1.0002345774293E-05,-3.0561474295991E-12,0,360.31493711192,100000229.06818,-5.585116514595E-14,-0.009203295507789,0.011928570863652,308.06160854532,-5.6700577731509E-07,866.96627182029,714.60471644479,,756.96627182029,866.96627182029
26.916500000001,-3.4540159443315,-1.1513379933562,5.0993155668318E-23,0.005192933325221,1.7337538465253,0,4.0572900582142E-19,9.9096128752249,5.4377120317244E-19,-9.303937466765,-3.8074943739326E-19,3.8075222583574E-19,19.543823272593,19.5438140232,-3.049296183888E-08,-3.0493138516864E-08,3.807504114096E-19,-3.8074815366773E-19,3.0493027919836E-08,3.0493067706864E-08,19.543833355632,19.543842604818,7.1073878677264,3.6118760207503E-05,9.9096128752248E-06,-3.0552645594591E-12,0,360.31493737357,100000229.31676,-5.608014869395E-14,-0.00920501453101,0.011928570863651,307.858682088,-5.5941679625403E-07,866.42013976985,714.12658900791,,756.42013976985,866.42013976985
27.016500000001,-3.3936292667853,-1.1312091064553,4.9320823180863E-23,0.005198510915182,1.7337528820643,0,3.9267946812862E-19,9.8180952757908,5.2454504985952E-19,-9.2264851345272,-3.6728725707127E-19,3.6728995712167E-19,19.381127056419,19.381117840931,-2.9386907915964E-08,-2.938707846161E-08,3.6728820541312E-19,-3.6728601622315E-19,2.9386971688165E-08,2.9387010130248E-08,19.381137153899,19.381146369183,7.0482195956637,3.5778557881495E-05,9.8180952757907E-06,-3.055434604388E-12,0,360.3149376328,100000229.56305,-5.6350765605287E-14,-0.009206717740693,0.011928570863651,307.65763427601,-5.5196504272379E-07,865.87907405625,713.65289759932,,755.87907405625,865.87907405625
27.116500000001,-3.3344962952511,-1.1114981215046,4.7716985621424E-23,0.00520403710475,1.7337519264442,0,3.8015626689484E-19,9.7277721431228,5.0617489237809E-19,-9.1498922590257,-3.5442444617121E-19,3.5442706144056E-19,19.220236213881,19.22022703228,-2.8331249195646E-08,-2.8331413875839E-08,3.5442536970034E-19,-3.5442324640621E-19,2.8331310760601E-08,2.8331347913981E-08,19.220246325468,19.220255506867,6.989707905264,3.5442857939559E-05,9.7277721431227E-06,-3.0560758539138E-12,0,360.31493788964,100000229.80707,-5.6711588137325E-14,-0.009208405342307,0.011928570863651,307.45844052541,-5.4463078601795E-07,865.34300823109,713.18358402948,,755.34300823109,865.34300823109
27.216500000001,-3.2765868626908,-1.092194982825,4.6178353530194E-23,0.005209512563282,1.7337509795506,0,3.6813445780801E-19,9.6386231041475,4.8861527818975E-19,-9.0741471130382,-3.4212917877171E-19,3.4213171269307E-19,19.061126110786,19.061116963052,-2.7323244625978E-08,-2.732340369388E-08,3.4213007831661E-19,-3.4212801838342E-19,2.7323304079883E-08,2.7323339998109E-08,19.061136236149,19.06114538368,6.9318438372406,3.5111582784675E-05,9.6386231041474E-06,-3.0539526238368E-12,0,360.31493814413,100000230.04885,-5.6933632791157E-14,-0.009210077537831,0.01192857086365,307.26107667297,-5.3743751422922E-07,864.81187698555,712.71859110696,,754.81187698555,864.81187698555
27.316500000001,-3.2198716379266,-1.0732899133572,4.4701816787851E-23,0.00521493794875,1.733750041271,0,3.5659044047073E-19,9.5506282327956,4.7182356689569E-19,-8.9992381682831,-3.3037159801428E-19,3.3037405385315E-19,18.903772530833,18.903763416945,-2.6360327360751E-08,-2.636048105662E-08,3.3037247437161E-19,-3.3037047537937E-19,2.6360384794822E-08,2.6360419528882E-08,18.903782669644,18.90379178333,6.874618584299,3.4784656534326E-05,9.5506282327956E-06,-3.0548006253514E-12,0,360.31493839628,100000230.28842,-5.7100166293685E-14,-0.009211734525834,0.01192857086365,307.06551896691,-5.3036048226854E-07,864.28561612523,712.25786261634,,754.28561612523,864.28561612523
27.416500000001,-3.1643220989812,-1.0547734057765,4.328443373819E-23,0.005220313907992,1.7337491114948,0,3.455018777661E-19,9.4637680375949,4.5575973007167E-19,-8.9251540911107,-3.1912367594771E-19,3.1912605681155E-19,18.748151666567,18.748142586503,-2.5440091980173E-08,-2.544024053211E-08,3.1912452988353E-19,-3.1912258952131E-19,2.5440147480937E-08,2.5440181079396E-08,18.7481618185,18.748170898364,6.8180234878444,3.4462004972722E-05,9.4637680375948E-06,-3.0550786479414E-12,0,360.31493864613,100000230.5258,-5.7363844310818E-14,-0.009213376501544,0.01192857086365,306.87174405771,-5.2340156917069E-07,863.76416254572,711.80134329688,,753.76416254572,863.76416254572
27.516500000002,-3.1099105074452,-1.0366362139471,4.1923421037977E-23,0.005225641076949,1.7337481901132,0,3.3484762056311E-19,9.3780234497995,4.4038616730837E-19,-8.8518837383225,-3.0835908471929E-19,3.0836139356655E-19,18.594240110595,18.59423106433,-2.4560282779843E-08,-2.45604264045E-08,3.0835991697036E-19,-3.0835803303077E-19,2.4560336429422E-08,2.4560368938544E-08,18.594250275328,18.594259321395,6.762050034788,3.4143555505055E-05,9.3780234497995E-06,-3.05319863087E-12,0,360.31493889372,100000230.76103,-5.7669155691324E-14,-0.009215003656924,0.01192857086365,306.67972898937,-5.1656039349769E-07,863.24745420873,711.34897882155,,753.24745420873,863.24745420873
27.616500000002,-3.0566098837399,-1.0188693446766,4.0616144175691E-23,0.005230920080905,1.7337472770192,0,3.2460763733332E-19,9.2933758118225,4.2566753698683E-19,-8.7794161531,-2.9805307808373E-19,2.9805531773216E-19,18.442014847033,18.442005834541,-2.3718783028053E-08,-2.3718921931291E-08,2.9805388935867E-19,-2.9805205973265E-19,2.3718834904421E-08,2.3718866368291E-08,18.442025024245,18.442034036543,6.706689854436,3.3829237112961E-05,9.2933758118224E-06,-3.0538373197095E-12,0,360.31493913907,100000230.99414,-5.7960589283949E-14,-0.009216616180741,0.011928570863649,306.48945119099,-5.0984601571578E-07,862.73543011903,710.90071577689,,752.73543011903,862.73543011903
27.716500000002,-3.0043939833028,-1.0014640497779,3.93601086138E-23,0.005236151534714,1.7337463721077,0,3.1476294835082E-19,9.2098068661458,4.1157060046591E-19,-8.7077405610468,-2.8818238230304E-19,2.8818455543759E-19,18.291453243194,18.291444264444,-2.2913605101712E-08,-2.2913739479216E-08,2.8818317328353E-19,-2.8818139595536E-19,2.2913655278936E-08,2.2913685739572E-08,18.291463432565,18.291472411123,6.6519347154656,3.3518980311795E-05,9.2098068661457E-06,-3.0539172107702E-12,0,360.31493938221,100000231.22514,-5.8175695043567E-14,-0.009218214258631,0.011928570863649,306.30088846843,-5.0323932296336E-07,862.22803030201,710.45650164331,,752.22803030201,862.22803030201
