time,Dynamic_hardening_term,Dynamic_hardening_term_avg,Energy,Ep_eff,F_norm,First_term_KM,First_term_KM_avg,Phi,Prager_term,Prager_term_avg,Second_term_KM,Second_term_KM_avg,Static_hardening_term,Static_hardening_term_avg,backstress01,backstress02,backstress03,backstress04,backstress05,backstress06,backstress07,backstress08,backstress09,backstress10,backstress11,backstress12,backstress_avg,entropy_generation_rate,gamma_dot_average,phi_1,phi_2,strain_zz,ssd,strain_xx,stress_zz,strain_zz,stress_xx,stress_yy,stress_zz,vonmises
429.42700000003,2.0443590173036E-44,6.8551129090918E-45,2.7484139400107E-65,0.001801200004571,1.7318327697512,4.0332987669227E-61,9.5845064836245E-41,2.5845801687294,-1.6133195067691E-60,-3.8336006834297E-40,3.3190854758786E-64,7.4617395850911E-44,-8.7619897879784E-17,0.001428235354053,6.1738248866506E-17,-6.1635721896724E-17,-0.003000485470874,-0.002999602850287,4.2660533674851E-08,4.2840112908972E-08,-6.1953740416507E-17,6.1350156226311E-17,-4.2675865858513E-08,-4.2827018854442E-08,-0.002999495918288,-0.003000766941908,-0.001105291656905,1.9806782006717E-46,-3.8336006834297E-46,-24.337522516832,52.179952978829,-0.002576315805895,100003511.65147,-3.0952363197213E-13,-108.75609289339,-0.002576315805895,-41.555705547952,-2.5400139607034E-05,-108.75609289339,95.056407918446
430.42700000003,1.4278560568867E-92,7.2693298245804E-93,2.3734560514564E-113,0.001801200004571,1.7320507988122,8.8094184809904E-108,3.7667536081955E-88,0.31816476617794,-3.5237673923962E-107,-1.5066221347313E-87,4.5727329982187E-111,2.9324967067342E-91,-2.3040886960977E-17,0.000375575247408,1.6234940719841E-17,-1.6207995231497E-17,-0.000789021394053,-0.000788789048399,1.1218196755233E-08,1.1265418111386E-08,-1.629162202531E-17,1.6132888177844E-17,-1.122222334012E-08,-1.1261978850599E-08,-0.000788761048445,-0.000789095291283,-0.000290664917168,2.6308352738319E-95,-1.5066221347313E-93,-22.797866553052,50.090408266359,-0.001574238429204,100003511.65147,-3.0813088128331E-13,-1.58070298824,-0.001574238429204,-0.35959000545503,-4.3653689471568E-07,-1.58070298824,1.5683521772294
431.42700000003,2.2582223835382E-50,7.4398842180004E-51,5.5140796112237E-70,0.001801200004571,1.7322673147514,8.2227443003958E-66,1.5119076620345E-45,0,3.2890977201583E-65,6.0473121201258E-45,6.3722862555321E-69,1.1770518718939E-48,-6.0609763973205E-18,9.8796227502731E-05,4.2706512420377E-18,-4.2635631481096E-18,-0.000207554511885,-0.000207493392642,2.9509812650974E-09,2.9634029887265E-09,-4.2855614343234E-18,4.2438060059115E-18,-2.9520404708723E-09,-2.9624982803729E-09,-0.000207486027168,-0.000207573950779,-7.645703887849E-05,3.0614046219594E-51,6.0473121201258E-51,-3.5028221107002E-06,0,-0.000573164206414,100003511.65147,-3.0744432846879E-13,106.53887112506,-0.000573164206414,40.939743280491,1.2571409812574E-05,106.53887112506,93.087677788322
432.42700000003,1.6344821641599E-34,5.4220978300485E-35,2.2693866571432E-53,0.001801200004571,1.7324831177623,1.6884879019626E-49,4.1810307436799E-29,0,6.7539516078505E-49,1.6723242131508E-28,1.2984699860511E-52,3.2550202519642E-32,-1.595022152889E-18,2.5999469584755E-05,1.1238755758083E-18,-1.1220102547377E-18,-5.4620579705764E-05,-5.4604495408139E-05,7.7658782710485E-10,7.7985675993115E-10,-1.1277993804016E-18,1.1168109143247E-18,-7.7686657047556E-10,-7.7961867450077E-10,-5.4602557090912E-05,-5.4625695295321E-05,-2.0120631193197E-05,1.7069036364285E-34,1.6723242131508E-34,-3.4979473334528E-06,0,0.000426908868929,100003511.65147,-3.0690371205594E-13,215.11937939779,0.000426908868929,82.249603278286,2.5579191603759E-05,215.11937939779,188.01130638193
433.42700000003,8.2512980522825E-26,2.7421900760713E-26,5.5982132811267E-44,0.001801200004571,1.7326981999166,2.7735414070823E-40,8.031380611361E-20,0,1.1094165628329E-39,3.2123830435955E-19,2.1371133240244E-43,6.2525984943288E-23,-4.1975013618785E-19,6.8420873526766E-06,2.9576198999003E-19,-2.9527110728844E-19,-1.4374092378452E-05,-1.4369859593176E-05,2.0436885192747E-10,2.0522911272073E-10,-2.9679458850997E-19,2.9390283547775E-19,-2.0444220676423E-10,-2.0516645753254E-10,-1.4369349500616E-05,-1.4375438610177E-05,-5.2949971062321E-06,4.9395134307737E-25,3.2123830435955E-25,-3.4930611892207E-06,0,0.001425982797266,100003511.65147,-3.0645886227999E-13,324.16209231497,0.001425982797266,123.57030355547,3.8752717878112E-05,324.16209231497,283.36240873676
434.42700000003,6.9709835187968E-20,2.3186281905362E-20,2.1143107487697E-37,0.001801200004571,1.7329125518407,7.8505292935989E-34,2.5798891209685E-13,0,3.1402117174396E-33,1.0319012967963E-12,6.0595564134582E-37,2.0084978674481E-16,-1.1046252649883E-19,1.8005811549162E-06,7.7833486736241E-20,-7.7704304779038E-20,-3.7827228044283E-06,-3.7816088929697E-06,5.3782233226408E-11,5.4008621675405E-11,-7.8105228021528E-20,7.7344226846212E-20,-5.3801537477707E-11,-5.3992133171251E-11,-3.7814746551965E-06,-3.7830770826326E-06,-1.3934449503345E-06,2.1225196626949E-18,1.0319012967963E-18,-3.4881636727788E-06,0,0.002424059573048,100003511.65147,-3.0608205631174E-13,433.66906637336,0.002424059573048,164.90231343142,5.2095258065395E-05,433.66906637336,379.14241024029
435.42700000003,1.8374052743295E-15,6.1149391181545E-16,2.4623692188343E-32,0.001801200004477,1.7331261640326,7.3105334193659E-29,2.6958812562274E-08,0,2.9242133677464E-28,1.0782957073532E-07,5.6498327967671E-32,2.0988001807756E-11,-2.9069602810154E-20,4.5445798481443E-07,2.0482860717515E-20,-2.0448864860902E-20,-9.547889299721E-07,-9.5441602240383E-07,1.4153469196766E-11,1.4213046150888E-11,-2.055437285356E-20,2.0354105825215E-20,-1.4158549356263E-11,-1.4208706990653E-11,-9.5433923948595E-07,-9.5491289888461E-07,-3.5272191097164E-07,2.7802775721536E-13,1.0782957073532E-13,-3.4832547791571E-06,0,0.003421141184761,100003511.65147,-3.053569989974E-13,543.64238017811,0.003421141184761,206.24610673421,6.5610172763759E-05,543.64238017811,475.3532578725
436.42700000003,-1.3025790132446E-08,-4.3276198757736E-09,3.2579388158587E-28,0.001801198720758,1.7333390266301,8.057172839462E-25,0.000331578303814,0,3.2228691357848E-24,0.001326243360504,6.2326146664638E-28,2.5814067378935E-07,-7.6493979960382E-21,-0.000260641660621,5.3898734754234E-21,-5.3809294927234E-21,0.000546972232882,0.000547944201796,3.6993067323045E-12,3.71481848496E-12,-5.408689864583E-21,5.355995309855E-21,-3.7006660859073E-12,-3.7136535648915E-12,0.000548376739045,0.000546676043363,0.000189048859829,4.1141775716175E-09,1.3262433605036E-09,-3.4783148594171E-06,0,0.004417229614947,100003511.65153,-3.0475530785623E-13,654.08401154351,0.004417229614947,247.60211597209,7.9694426428955E-05,654.08401154351,571.99689240535
437.42700000003,-0.089676907246443,-0.029818181027442,9.6030054936087E-25,0.001797515914991,1.7335504794203,2.0358924162196E-21,0.82377676126339,0,8.1435696648785E-21,3.2949334934164,1.5760675143967E-24,0.000641327511471,-2.697056351223E-22,-0.72364149865551,1.8550097783411E-22,-1.8848736439146E-22,1.5188079707536,1.5211279882218,-8.1666636824034E-11,-8.2122387975318E-11,-1.8342901839416E-22,1.8884389570809E-22,8.1610163897358E-11,8.2181183291075E-11,1.5219453038758,1.5183155934375,0.52860369928327,1.1890479895354E-05,3.2949334934234E-06,-3.4315376173545E-06,0,0.005412326840237,100003511.81416,-3.0214875519859E-13,764.64045702855,0.005412326840237,288.83876707132,0.000925438054264,764.64045702855,668.76338649796
438.42700000003,-17.907496908368,-5.9672362914445,5.5564253878323E-22,0.001683220718925,1.7337418743755,1.0434199996666E-18,8.0002748864076,0,4.1736799986663E-18,31.999411883686,8.0880325336312E-22,0.006228382442098,1.0324934232594E-18,-14.93303358036,-7.2859085006897E-19,7.261215420656E-19,31.362809373463,31.371897943069,-5.6934853944605E-08,-5.7189214915581E-08,7.3176670799398E-19,-7.2293660053936E-19,5.6913540537356E-08,5.7212213107521E-08,31.373460222172,31.362499377966,11.296261080111,0.000119595076162,3.1999411883676E-05,-3.1856384513299E-06,0,0.00640643483139,100003516.86161,-2.8720191146772E-13,864.90675763136,0.00640643483139,326.09738119242,0.000115376226951,864.90675763136,756.54447070239
439.42700000003,-68.51817060487,-22.835752537413,7.1493988465561E-20,0.001413204261742,1.7339061176517,1.2238296349871E-16,15.458431538982,0,4.8953185399485E-16,61.830440261998,9.4966346782324E-20,0.012034716442633,1.4093884585107E-16,-29.575955623111,-9.928536765318E-17,9.9015100259567E-17,62.121771965272,62.129478539294,-8.8181111186161E-06,-8.8499092239959E-06,9.9610025317795E-17,-9.8683285415907E-17,8.8167001445728E-06,8.8515544065594E-06,62.130487381371,62.12199743661,22.498096635819,0.000234042048353,6.1830430968775E-05,-2.8983381093925E-06,0,0.007399555553229,100003528.786,-2.6986959922156E-13,950.32859433945,0.007399555553229,357.7361094949,-0.001136398396185,950.32859433945,831.34494300277
440.42700000003,-152.47460115289,-50.820673145002,2.4305083754849E-18,0.000950123057688,1.734037615238,3.8923089530764E-15,24.739181747074,0,1.5569235812306E-14,98.950943587185,3.0235974179513E-18,0.01925998272832,5.4151650694806E-15,-41.129037549391,-3.8087138577441E-15,3.8004438504939E-15,86.390695125018,86.396364388717,-0.000374128431376,-0.000375178391386,3.8171111386457E-15,-3.7916176583671E-15,0.000374139315159,0.000375174794208,86.396654772705,86.391535337571,31.347159301322,0.000377976520642,9.8950919692654E-05,-2.4968238553789E-06,0,0.008391690964774,100003549.23656,-2.4549640249938E-13,1017.0665178912,0.008391690964774,382.38877469902,-0.002679008936807,1017.0665178912,889.79466329496
441.42700000003,-249.70272983065,-83.23353111351,2.4127297297226E-17,0.000268945107213,1.73413296522,3.7017308326589E-14,34.049486762726,0,1.4806923330636E-13,136.18535947819,2.8783747180528E-17,0.026508266086137,6.5069154728726E-14,-48.943734402608,-4.5699480990692E-14,4.56236237531E-14,102.80702499387,102.81047704431,-0.004812920999467,-0.004822850768171,4.5756450816123E-14,-4.5560441681027E-14,0.004813808914875,0.004822011907139,102.80999348125,102.80848860814,37.344638081967,0.000523585817664,0.000136185359478,-2.0553116953298E-06,0,0.009382843019202,100003579.31948,-2.1602391498864E-13,1062.4879275995,0.009382843019202,399.13664704458,-0.000936616796889,1062.4879275995,929.57744636332
442.42700000003,-86.0264438066,-28.781505585619,7.3245714318484E-17,0.000583718302779,1.7342010509745,1.0950575023407E-13,11.123386451674,0,4.380230009363E-13,44.475152040984,8.5547095566719E-17,0.008659803261013,2.9102083864796E-13,-51.62367131324,-2.041126773954E-13,2.0384389231986E-13,108.44370089031,108.43353679836,-0.022337479418865,-0.022365997534199,2.0416145689275E-13,-2.0376835663676E-13,0.022342292307499,0.022361065380681,108.4379553171,108.43810322087,39.73492382674,0.000173864771453,4.4477674132713E-05,1.5361187686387E-05,0,0.010373013662715,100003616.97526,-3.4568381665404E-13,1091.0372969874,0.010373013662715,409.65474641102,0.000111107372431,1091.0372969874,954.58406226022
443.17700000003,-202.4935748845,-69.332428084773,1.3763759402479E-16,0.001332035181643,1.7342346160162,2.0386563295985E-13,25.558731435246,0,8.1546253183942E-13,102.1990550713,1.6004519413819E-16,0.019898049371203,5.9077870467939E-13,-53.736969484325,-4.1420350734018E-13,4.1347703047265E-13,112.84719924533,112.90824704099,-0.04601477094562,-0.04609471516426,4.1396061447961E-13,-4.1365416716764E-13,0.046056609688385,0.04605344366815,112.78264118201,112.97151142023,41.22418949038,0.00039813130536,0.000102202387715,2.6542768092453E-05,0,0.011114998763218,100003650.02507,-5.7438773676068E-13,1101.6966396108,0.011114998763218,413.58629711771,-0.000113776878279,1101.6966396108,963.92063110458
443.92700000003,-184.51388483209,-62.57807885004,1.7823464551135E-16,0.002122966258717,1.7342622562562,2.6243633804072E-13,22.859952813933,0,1.0497453521629E-12,91.395405879507,2.0581950548884E-16,0.017796998591664,9.0252436652823E-13,-54.453247492713,-6.352127013404E-13,6.3193082777168E-13,114.37272844738,114.38553542644,-0.070783048908971,-0.071043488725346,6.3510842262061E-13,-6.3193355190868E-13,0.070819354835463,0.071009112155679,114.36761875499,114.40193911022,41.816014221556,0.000357879619987,9.1399569151501E-05,3.1399898597098E-05,0,0.011856433734561,100003684.95766,-1.1130826910099E-12,1108.107192575,0.011856433734561,415.95822515303,-3.1051594152752E-05,1108.107192575,969.53437650866
444.92700000003,-46.319988023328,-15.437049204821,4.7886165002321E-19,0.002597772822938,1.7339966631421,8.0657471819456E-16,8.8461141644078,0,3.2262988727782E-15,35.38239025552,6.2687315717213E-19,0.006886905645818,3.5898539373436E-13,-34.938589783986,-2.5314796034921E-13,2.5126680351159E-13,73.390431647325,73.389820585114,-0.027873974634091,-0.028022968561051,2.5300536495046E-13,-2.5135596609341E-13,0.02790152524175,0.02799569478368,73.394561808981,73.386644486084,26.836478529095,0.000131930399139,3.5382390255524E-05,4.0559106219926E-06,0,0.011012143039422,100003705.92706,-1.9421366746294E-13,966.00187227609,0.011012143039422,363.56598083501,-0.000308844927484,966.00187227609,845.06500340736
445.92700000003,-4.3678185742357,-1.4555783591039,5.9009618632912E-22,0.002695482961272,1.7337627959766,1.1334821068301E-18,1.7578101459452,0,4.5339284273205E-18,7.0308492236227,8.8112420450759E-22,0.001368496190228,9.4623851869547E-14,-16.578822832445,-6.6726058761989E-14,6.6230841490771E-14,34.824743458305,34.824279908982,-0.007344904706975,-0.00738412304154,6.6688683726316E-14,-6.6254141228461E-14,0.007352145596005,0.007376955232901,34.827417666759,34.822348493059,12.773064438199,2.5336639599357E-05,7.0308492236177E-06,3.5744142517172E-06,0,0.010022605352853,100003710.24206,-1.878039911021E-13,845.16577813164,0.010022605352853,318.80628487758,-0.000711735086873,845.16577813164,739.25592948545
446.92700000003,-0.046832994416923,-0.015603156533495,5.0361417079572E-25,0.002707470596958,1.7335427229151,1.1127370321117E-21,0.058628191172727,0,4.4509481284468E-21,0.23449971304335,8.6494739399732E-25,4.5643414498164E-05,2.4901627029687E-14,-5.3282850313696,-1.7559921068606E-14,1.7429598328765E-14,11.192376391013,11.192147624779,-0.001932912044975,-0.001943232840236,1.7550085563545E-14,-1.7435729728076E-14,0.001934817563099,0.00194134655433,11.19352970872,11.191328247965,4.1211566330794,7.848966475676E-07,2.3449971304333E-07,3.4806665475402E-06,0,0.009032087511476,100003710.77145,-1.8606170519768E-13,733.18655318148,0.009032087511476,277.15741701393,6.9094774785071E-06,733.18655318148,641.22591826096
447.92700000003,-1.7767908841562E-05,-5.9182075065281E-06,1.5540967542881E-28,0.002707648969202,1.7333239302349,4.0335395395622E-25,8.3696375774868E-05,0,1.6134158158249E-24,0.000334766870885,3.1347713806374E-28,6.5159581010768E-08,6.5531665308558E-15,-1.4156545461352,-4.621107162112E-15,4.5868111460552E-15,2.9736666441981,2.9736026475613,-0.000508669347745,-0.000511385390697,4.6185188295324E-15,-4.5884246980858E-15,0.000509170808027,0.000510888991608,2.9739821084012,2.9733786241049,1.0955505385509,9.7724995046901E-10,3.347668708853E-10,3.498051953585E-06,0,0.008040587571649,100003710.77932,-1.8564946240419E-13,622.82274362054,0.008040587571649,235.9470082474,7.4920996708365E-05,622.82274362054,544.63377897884
448.92700000003,-5.370700377537E-10,-1.7885512165169E-10,1.0478797259589E-32,0.002707649117966,1.7331044289516,3.2949300551704E-29,9.6111645432661E-09,0,1.3179720220682E-28,3.844251856863E-08,2.5600898797734E-32,7.482515806237E-12,1.7245455651587E-15,-0.37255760901997,-1.2161006171915E-15,1.2070752029879E-15,0.78257943679036,0.78256258984441,-0.000133862532516,-0.00013457729229,1.215419466002E-15,-1.2074998288063E-15,0.000133994497893,0.000134446658827,0.78266246863284,0.78250362553434,0.2883168540367,9.3167365299398E-14,3.844251856863E-14,3.5187825334856E-06,0,0.00704810358394,100003710.77933,-1.8532577465292E-13,512.942450973,0.00704810358394,194.75549146017,6.1594750862593E-05,512.942450973,448.48776546262
449.92700000003,-1.3238543038125E-15,-4.4076474175798E-16,7.5634393250831E-38,0.002707649117977,1.7328841980666,3.0159361653047E-34,9.000178318115E-14,0,1.2063744661219E-33,3.599870968436E-13,2.3424248325418E-37,7.0068487768051E-17,4.5383516384369E-16,-0.098043071984179,-3.2003168487802E-16,3.1765653723959E-16,0.20594530938846,0.20594087590896,-3.5227555367299E-05,-3.5415653104742E-05,3.1985243166047E-16,-3.1776828268212E-16,3.5262283662596E-05,3.5381275318993E-05,0.20596716023002,0.20592535873194,0.075874091509365,6.880621039057E-19,3.599870968436E-19,3.5395824738548E-06,0,0.006054633593105,100003710.77933,-1.8504903573762E-13,403.52642422117,0.006054633593105,153.57602812983,4.8251589518861E-05,403.52642422117,352.77071504058
450.92700000003,-8.6134019051991E-23,-2.866624927617E-23,1.4896402132909E-44,0.002707649117977,1.7326632469854,8.1154113401926E-41,2.2242359971749E-20,0,3.2461645360771E-40,8.8964488372518E-20,6.2990933837228E-44,1.7316196107536E-23,1.1943224934278E-16,-0.025801228184005,-8.4220234640122E-17,8.3595185619977E-17,0.054197015795398,0.054195849071308,-9.2705601323354E-06,-9.3200603422484E-06,8.4173061976405E-17,-8.3624592790676E-17,9.2796993059698E-06,9.3110134094726E-06,0.054202766110395,0.054191765537259,0.019967191038274,1.2423123241716E-25,8.8964488372518E-26,3.5604472849857E-06,0,0.005060175638066,100003710.77933,-1.8469064360059E-13,294.57257748853,0.005060175638066,112.40814104175,3.5078084031872E-05,294.57257748853,257.4805646081
451.92700000003,-6.7434974885295E-33,-2.2424402308663E-33,3.2570107117359E-54,0.002707649117977,1.7324415850111,2.7992712777923E-50,6.6112954706577E-30,0,1.1197085111169E-49,2.6443710100437E-29,2.169957607303E-53,5.1470477520176E-33,3.1430050642769E-17,-0.006789907357354,-2.2163580226566E-17,2.1999090966504E-17,0.014262604619878,0.014262297582234,-2.4396607789318E-06,-2.452687361892E-06,2.2151166166543E-17,-2.2006829820716E-17,2.4420658637194E-06,2.4503065514102E-06,0.014264117885281,0.014261222950533,0.005254609446093,2.3333072793399E-35,2.6443710100437E-35,3.5813763686778E-06,0,0.004064727751888,100003710.77933,-1.8439614964015E-13,186.07886117029,0.004064727751888,71.25136273272,2.2070964161393E-05,186.07886117029,162.61530790883
452.92700000003,-9.3036855460732E-51,-3.0845149899676E-51,9.8714999919239E-72,0.002707649117977,1.7322192213216,2.0074466132347E-67,3.4551860606886E-47,0,8.0297864529389E-67,1.3819975062683E-46,1.5491362225337E-70,2.6899429506085E-50,8.2712005245065E-18,-0.00178684679631,-5.8326160044374E-18,5.7893286528796E-18,0.003753378069946,0.003753297269253,-6.4202643975068E-07,-6.4545454367021E-07,5.829349093601E-18,-5.7913652263779E-18,6.4265936708821E-07,6.4482800441203E-07,0.003753776304161,0.003753014466838,0.001382814456878,5.1159547918385E-53,1.3819975062683E-52,3.6023691363423E-06,0,0.003068287961759,100003710.77933,-1.841341690853E-13,78.043247368024,0.003068287961759,30.105230167114,9.2270217896184E-06,78.043247368024,68.173156762646
453.92700000003,-7.784073748115E-85,-2.8591676588644E-85,2.3052061165547E-106,0.002707649117977,1.7319961304776,1.2310093970834E-101,1.2305705594288E-80,1.344935418912,-4.9240375883338E-101,-4.9220082311613E-80,3.2576763323709E-104,9.5802789915432E-84,2.1745555661276E-18,-0.00046977433719,-1.533435503463E-18,1.5220536688476E-18,0.000986788989407,0.000986767690975,-1.6879309129878E-07,-1.6969443878265E-07,1.5325759176145E-18,-1.5225897922778E-18,1.6895952787269E-07,1.6952968077415E-07,0.00098689367045,0.000986693358079,0.000363551594227,7.077243157255E-87,-4.9220082311613E-86,-15.940125801722,44.875354896903,0.002070854288962,100003710.77933,-1.8385689437037E-13,-29.515473378689,0.002070854288962,-11.026726408187,-7.1249611877902E-06,-29.515473378689,25.832328162154
454.92700000003,-1.9605306305795E-44,-6.5562090115651E-45,3.66677823856E-64,0.002707649117977,1.7317713644112,4.3126049343305E-60,1.0621473072212E-39,2.8915017395949,-1.7250419737322E-59,-4.2483527761368E-39,3.3902145130941E-63,8.2690645669225E-43,5.7226077500003E-19,-0.000123626836894,-4.0354222412808E-19,4.005469557672E-19,0.000259685537895,0.000259679932954,-4.4419957232132E-08,-4.4657157797448E-08,4.0331601366044E-19,-4.0068804316078E-19,4.4463757042488E-08,4.4613799722029E-08,0.000259713085987,0.000259660371347,9.5672990918301E-05,2.7411010350799E-45,-4.2483527761368E-45,-16.005444039707,44.850704644317,0.001072424748851,100003710.77933,-1.8347266793152E-13,-136.02134542253,0.001072424748851,-52.03393624257,-3.145166874547E-05,-136.02134542253,118.87649718927
455.92700000003,-8.9199705592271E-32,-2.9784170687721E-32,1.5625438898045E-50,0.002707649117977,1.7315445218477,1.0300802059052E-46,1.833225442045E-26,3.8619789172212,-4.1203208236207E-46,-7.3324936609233E-26,8.0503809972041E-50,1.4272087723382E-29,1.5059739088977E-19,-3.2533907432999E-05,-1.061970498834E-19,1.0540880854474E-19,6.8339411278391E-05,6.8337936269782E-05,-1.1689652611503E-08,-1.1752074828454E-08,1.0613751984837E-19,-1.0544593740631E-19,1.1701179064747E-08,1.174066462314E-08,6.8346660893969E-05,6.8332788394859E-05,2.5177512492947E-05,8.3890375818936E-32,-7.3324936609233E-32,-16.070598103206,44.824974555942,7.2997350833038E-05,100003710.77933,-1.8311043070084E-13,-241.22958721633,7.2997350833038E-05,-92.868452182048,-5.5620264879661E-05,-241.22958721633,210.74544557162
456.92700000003,-2.8332029986549E-24,-9.4548443666158E-25,3.4679922935839E-42,0.002707649117977,1.7313156252795,1.5901693969832E-38,2.2112429533385E-18,4.6336984335163,-6.3606775879327E-38,-8.8444795533539E-18,1.2407797630746E-41,1.7215042232473E-21,3.9631537113136E-20,-8.5616938801263E-06,-2.7947046751564E-20,2.7739611445903E-20,1.7984348191758E-05,1.7983960025291E-05,-3.0762744201556E-09,-3.092701586608E-09,2.7931380699027E-20,-2.7749382356873E-20,3.0793077466315E-09,3.0896988521916E-09,1.7986256016364E-05,1.7982605299331E-05,6.6257689787678E-06,1.4477685876039E-23,-8.8444795533539E-24,-16.135150976176,44.798153350331,-0.000927429901661,100003710.77933,-1.8278039450215E-13,-345.15204777988,-0.000927429901661,-133.53130906672,-7.9335639621769E-05,-345.15204777988,301.44969840809
457.92700000004,-4.849038045349E-19,-1.6177198430864E-19,3.678384604704E-36,0.002707649117977,1.7310846968333,1.2942414071744E-32,1.437639369498E-12,5.2943011685101,-5.1769656286976E-32,-5.7502374353355E-12,1.0091185253046E-35,1.1192357865121E-15,1.0429521551925E-20,-2.2531130149171E-06,-7.3546056410322E-21,7.3000165146769E-21,4.7327981529708E-06,4.73269600096E-06,-8.0955907096768E-10,-8.1388207983917E-10,7.3504829288253E-21,-7.3025878485974E-21,8.1035732775269E-10,8.1309187372735E-10,4.7333002214704E-06,4.7323394866436E-06,1.7436510805279E-06,1.2211862358949E-17,-5.7502374353355E-18,-16.198692979489,44.770225493995,-0.001928859011197,100003710.77933,-1.8257256809219E-13,-447.80045168089,-0.001928859011197,-174.0235264964,-0.000102608448681,-447.80045168089,391.00073129658
458.92700000004,-4.0580945746119E-15,-1.3535216332551E-15,1.9047188825464E-31,0.002707649117798,1.73085175828,5.4411545311644E-28,4.8726439921107E-08,5.8813496884581,-2.1764618124658E-27,-1.9489491236367E-07,4.240623149323E-31,3.7934670172162E-11,2.7446551818079E-21,-5.5621112237629E-07,-1.9354537433738E-21,1.9210879480568E-21,1.168381754269E-06,1.1683096517039E-06,-2.1304532546694E-10,-2.1418297789378E-10,1.9343688019012E-21,-1.9217646254885E-21,2.1325539645394E-10,2.1397502553946E-10,1.1685471978065E-06,1.1681653237083E-06,4.322987277499E-07,5.0760935237132E-13,-1.9489491236367E-13,-10.635858607252,44.741171345802,-0.002931291986367,100003710.77933,-1.823237028619E-13,-549.18640094135,-0.002931291986367,-214.34610897798,-0.000125448971025,-549.18640094135,479.40996139208
459.92700000004,7.5026210290509E-09,2.5041139234763E-09,1.4115729877997E-27,0.002707648103235,1.7306168312521,3.3962318073027E-24,0.000246326657102,6.4150685991386,-1.3584927229211E-23,-0.00098525179198,2.6461406032006E-27,1.9177104887658E-07,7.195166767801E-22,0.000203460717303,-5.0741086852893E-22,5.0361792068594E-22,-0.000427237462534,-0.000427474761139,-5.6058664453127E-11,-5.6358071378826E-11,5.0712731014832E-22,-5.037943221611E-22,5.611393574113E-11,5.6303357371187E-11,-0.000427099509371,-0.000427708406856,-0.000148022563548,3.0339909111865E-09,-9.8525179198017E-10,-10.696342507568,44.710969148138,-0.003934730841804,100003710.77938,-1.8205737177709E-13,-649.3212886174,-0.003934730841804,-254.50001076742,-0.000147533707956,-649.3212886174,566.68862810453
460.92700000004,0.013262530542176,0.004425518643099,2.680046084249E-24,0.002706193802164,1.730380241244,5.5736190666526E-21,0.31193990558463,6.9072354983053,-2.229447626661E-20,-1.2476901786993,4.3417214878626E-24,0.000242852493569,-4.7476045562922E-21,0.28397777075414,3.3010106342933E-21,-3.3219837796913E-21,-0.59632614477953,-0.59663003327745,-6.1095633609489E-12,-6.21072283406E-12,-3.29835447738E-21,3.3241984460702E-21,6.1111491878271E-12,6.2090256259385E-12,-0.59618853783458,-0.59689679978007,-0.2077908017946,4.417937891227E-06,-1.2476901787005E-06,-10.759500658968,44.681568725378,-0.004939177598215,100003710.8436,-1.8142028645266E-13,-748.09139336526,-0.004939177598215,-294.43563259518,0.000290193688665,-748.09139336526,652.73933011671
461.92700000004,9.6889740536678,3.2301189423699,1.3392989691354E-21,0.002630090177525,1.7301576666913,2.4728310986862E-18,5.9835993424677,7.338037088626,-9.891324394745E-18,-23.933064301193,1.9256511455467E-21,0.004658371871269,-2.4802962551118E-18,10.808054037485,1.7273889570779E-18,-1.7360758426974E-18,-22.701404440448,-22.703782525495,3.1601994324495E-09,3.1528367062888E-09,-1.7265728509774E-18,1.7366646103699E-18,-3.1636165261768E-09,-3.1494724605486E-09,-22.70083569914,-22.705540263312,-8.1574401414191,8.8957433734799E-05,-2.3933064301195E-05,-5.2631654577044,44.675101974857,-0.005944634282395,100003714.20443,-1.7538078073896E-13,-839.35944029118,-0.005944634282395,-331.64262738762,0.002961073650331,-839.35944029118,732.22074244702
462.92700000004,43.134288920524,14.37877343775,1.7982134429492E-19,0.002424221075346,1.7299618136782,3.0226307079011E-16,11.873869067056,7.6976014637089,-1.2090522831604E-15,-47.492824342046,2.3532377769808E-19,0.009244085633614,-3.4446991458932E-16,24.245050130306,2.4012068591653E-16,-2.4116720895179E-16,-50.926770950866,-50.928622218836,3.3256846841432E-07,3.3186827635701E-07,-2.4006404652059E-16,2.4119242926458E-16,-3.3281085045091E-07,-3.3162829762041E-07,-50.926698438403,-50.929952586411,-18.431194340759,0.000178858522064,-4.7492824342023E-05,-5.4140086331129,44.667368779612,-0.006951102927274,100003723.29588,-1.6913228603363E-13,-918.84397743906,-0.006951102927274,-364.28765796106,0.005729396749604,-918.84397743906,801.41349970597
