time,Dynamic_hardening_term,Dynamic_hardening_term_avg,Energy,Ep_eff,F_norm,First_term_KM,First_term_KM_avg,Phi,Prager_term,Prager_term_avg,Second_term_KM,Second_term_KM_avg,Static_hardening_term,Static_hardening_term_avg,backstress01,backstress02,backstress03,backstress04,backstress05,backstress06,backstress07,backstress08,backstress09,backstress10,backstress11,backstress12,backstress_avg,entropy_generation_rate,gamma_dot_average,phi_1,phi_2,strain_zz,ssd,strain_xx,stress_zz,strain_zz,stress_xx,stress_yy,stress_zz,vonmises
275.26300000003,422.79947317951,148.43095240129,5.6900785812571E-14,0.001143450828307,1.7297075613493,8.5456509627233E-11,0.06506568892401,8.2282670326984,-3.4182603850946E-10,-196.22801996834,8.4868319540512E-05,3196.1405547577,-1.105439882865E-09,47.244668066749,3.995706515896E-10,-2.4653871016843E-10,-128.20541236748,-130.11147368852,0.21492062066282,0.059945700762162,-5.5187869947642E-10,9.9073436384969E-10,-0.14045383562494,-0.099864394182779,-125.94676433843,-123.88488653019,-46.189431404205,0.000678424733858,-0.000196228019968,-133.37318951253,167.03944825806,-0.011326908525822,66402026.028751,-6.4955260109927E-10,-1040.5708672076,-0.011326908525822,-413.44422097542,0.000636793371874,-1040.5708672076,907.548154071
275.76300000003,429.46102410738,151.84608144437,5.97141063416E-14,0.001703879775426,1.7297133775856,8.9589337540725E-11,0.067441653963971,8.2362031741179,-3.5835735016347E-10,-199.70704370259,0.000101885313986,3495.9669570564,-1.4394338990345E-09,47.492422572315,5.1218142933121E-10,-2.755171451267E-10,-129.0668273999,-130.58067759097,0.25290189364383,0.070191618584836,-6.0721635635981E-10,1.290089071134E-09,-0.165596836434,-0.11712376344473,-126.4266681144,-124.75234523621,-46.433269736126,0.000690738052568,-0.000199707043703,-140.00841984062,169.58206274831,-0.011832732273313,66400346.618194,-8.5436947496889E-10,-1042.453176212,-0.011832732273313,-414.24437656418,0.000349347916867,-1042.453176212,909.19691767939
276.26300000003,176.72897647779,63.00342631784,1.0587499778226E-14,0.002148171972393,1.7298175565581,1.6546561024752E-11,0.026561692363776,8.071730008228,-6.6186244099117E-11,-90.473135018377,2.1948185463772E-05,789.34737402175,-1.4601335641143E-09,43.494411219146,5.1339235407748E-10,-2.5260243012208E-10,-118.45819925231,-119.62014548117,0.24204922930225,0.0669324868432,-5.5014391929258E-10,1.3086570120648E-09,-0.15874695337606,-0.11175779480883,-115.53318741457,-114.22014716995,-42.606262677093,0.000307466218368,-9.0473135018268E-05,-144.11851113248,170.94220562681,-0.011806423283017,66399016.964775,-1.0112408156764E-09,-1003.4867696329,-0.011806423283017,-398.1159112967,-0.008872379219893,-1003.4867696329,875.29696177182
276.76300000003,77.294934334193,27.582906007544,3.0308648484705E-16,0.002331697904531,1.7299761184719,5.0748106141607E-13,0.012386316407048,7.798454000992,-2.0299242456676E-12,-48.869045677401,7.9754251472747E-07,36.088215752673,-8.8708378584698E-10,35.248561161862,3.1154778070837E-10,-1.5169843404738E-10,-96.365737262497,-97.366452466917,0.14733097758817,0.040708605362431,-3.3005327121896E-10,7.9505720953661E-10,-0.096619669785839,-0.067983172552949,-93.272119163494,-92.126626620483,-34.533623790541,0.000164075262293,-4.8869045677353E-05,-145.55633695462,171.37239879992,-0.011300613083767,66398917.70315,-1.0709748485117E-09,-940.56537417576,-0.011300613083767,-372.04764435016,-0.003113764557178,-940.56537417576,820.56660868375
277.26300000003,34.013214629989,12.26214287158,1.0276259365218E-17,0.002433837815415,1.7301157291608,1.8381006304767E-14,0.006873841802127,7.5457924857195,-7.3524025219191E-14,-27.462202338454,3.3852039726908E-08,3.0231707288183,-5.1697421396545E-10,27.872373151429,1.8154607741252E-10,-8.8311451243257E-11,-76.5452901167,-77.410258770166,0.085920288190483,0.023737491653409,-1.9212733234791E-10,4.6334304077287E-10,-0.056344526942297,-0.039642684104695,-73.416683176211,-72.416122614271,-27.315133928371,9.11426488083E-05,-2.7462202338431E-05,-146.32303748381,171.58987288347,-0.010795058574693,66398913.177601,-1.1035318491777E-09,-883.84594349218,-0.010795058574693,-348.67667294469,-0.001582144259181,-883.84594349218,771.21377538144
277.76300000003,13.389282423692,4.9288716354924,3.536690827825E-19,0.002489981992276,1.7302445247001,6.7571480438371E-16,0.003634066187128,7.3022207439928,-2.7028592175393E-15,-14.534637370578,1.463118460497E-09,0.80769802981923,-3.0046783004193E-10,21.148156001303,1.055141445389E-10,-5.1321884617207E-11,-58.422032842551,-59.151305429593,0.049942593710103,0.013797563066834,-1.1165314915648E-10,2.6929714499137E-10,-0.032750982182818,-0.02304266610563,-55.369737442083,-54.518837443402,-20.734920787236,4.7613410394002E-05,-1.4534637370568E-05,-146.79781186916,171.71742887451,-0.01028975951083,66398912.953894,-1.1237034337596E-09,-830.53738674522,-0.01028975951083,-326.81795787086,-0.000969473817511,-830.53738674522,724.81676331567
278.26300000003,4.1063218249867,1.571966616676,1.1330860378643E-20,0.002517615573936,1.7303665036794,2.3159016944494E-17,0.001619539727652,7.0616956463869,-9.2636067778132E-17,-6.4780847589509,5.9582254854368E-11,0.32759342081148,-1.7459831430352E-10,15.103141264927,6.1312722211148E-11,-2.9822272654424E-11,-42.043999013933,-42.622300927697,0.02902180713013,0.008017762720507,-6.4879470301127E-11,1.5648539844367E-10,-0.019031664863249,-0.013390114987804,-39.22761224371,-38.548953791759,-14.817746960671,2.0866528708669E-05,-6.4780847589477E-06,-147.097478064,171.79184744305,-0.009784715638656,66398912.943125,-1.1364334249431E-09,-779.25349878101,-0.009784715638656,-305.88496765362,-0.000661096626407,-779.25349878101,680.17171686795
278.76300000003,0.79267398869078,0.32552865347121,3.1449743706058E-22,0.00252824729631,1.7304842620072,6.8965222805793E-19,0.000506025074639,6.8197764840902,-2.7586089122363E-18,-2.0240973516408,2.1442936447136E-12,0.10135148019126,-1.0145552483693E-10,9.9721201339462,3.5627418996367E-11,-1.7329096291994E-11,-28.000466156842,-28.409309703546,0.016864272455298,0.004659017379064,-3.7699950795661E-11,9.093047933453E-11,-0.011059086228447,-0.00778083248954,-25.663717843634,-25.181959918166,-9.7913785557651,6.3618798215045E-06,-2.0240973516403E-06,-147.26101591483,171.82511610863,-0.009279926702479,66398912.942653,-1.1437985033287E-09,-729.06841098372,-0.009279926702479,-285.48960292163,-0.000480866010476,-729.06841098372,636.47402413057
279.26300000003,0.074101734210367,0.033797785008946,7.0117712751636E-24,0.002530850407164,1.7305997816234,1.6569230366506E-20,8.5369988435477E-05,6.5724522388937,-6.6276921466134E-20,-0.34147985816634,6.383524940086E-14,0.017078747844946,-5.8953680434999E-11,6.1048938583907,2.0702257612644E-11,-1.0069570033694E-11,-17.250385006936,-17.500945832466,0.009799637110567,0.002707289697858,-2.1906556323333E-11,5.2837797553522E-11,-0.006426299353661,-0.004521339112816,-15.604343027766,-15.305622455037,-5.9979274883675,1.0340189924447E-06,-3.4147985816631E-07,-147.31661948029,171.82568537688,-0.008775392446709,66398912.942635,-1.1475830107829E-09,-679.24463188322,-0.008775392446709,-265.32688793102,-0.000386253384338,-679.24463188322,593.0824084115
279.76300000003,0.002953712683056,0.001510595719138,1.1640655932687E-25,0.002531175447055,1.7307143103785,2.9815867835945E-22,6.4655438649979E-06,6.3165140620566,-1.1926347134398E-21,-0.025862173094385,1.4734410164763E-15,0.001293226343153,-3.4256747051808E-11,3.5872284626882,1.2029595757798E-11,-5.8512133370205E-12,-10.158611359405,-10.302242437723,0.005694457151619,0.001573167934808,-1.2729385419911E-11,3.0702936152364E-11,-0.003734243328046,-0.002627290233946,-9.1477389878736,-8.9738981326995,-3.5251701840937,7.4262431333321E-08,-2.5862173094385E-08,-147.31923321776,171.81017657071,-0.00827111261636,66398912.942635,-1.1499898477113E-09,-629.30119930409,-0.00827111261636,-245.20014961066,-0.000358232871693,-629.30119930409,549.57862821286
280.26300000003,5.4022889308244E-05,3.0664153801148E-05,1.3444507769263E-27,0.00253119422943,1.7308282702039,3.759270006969E-24,2.2505047433173E-07,6.0499467692863,-1.5037080027902E-23,-0.000900201855252,2.4928989870816E-17,4.5012185967575E-05,-1.9905877185075E-11,2.0868012048837,6.990115630572E-12,-3.4000158475109E-12,-5.9114494486504,-5.9943123016941,0.003308983984562,0.000914145742689,-7.3967469631489E-12,1.7840832416499E-11,-0.002169922760894,-0.001526683533751,-5.3198274286943,-5.2190329613697,-2.0507683352445,2.41476282057E-09,-9.0020185525152E-10,-147.3108540511,171.79135284207,-0.007767086955884,66398912.942635,-1.1521968421455E-09,-579.07064132734,-0.007767086955884,-225.041614986,-0.000353038046577,-579.07064132734,505.81732856181
280.76300000003,4.9803499952635E-07,3.1237709597124E-07,1.0048641331174E-29,0.00253119475771,1.7309417200776,3.0935120238445E-26,3.9400237626337E-09,5.77113635242,-1.2374048095399E-25,-1.5760094545839E-05,2.9189201910886E-19,7.8802983484144E-07,-1.1566887780386E-11,1.2126707877579,4.0617920822188E-12,-1.9756770374533E-12,-3.4353004297132,-3.4834110729636,0.001922812795503,0.000531197226367,-4.2980759977793E-12,1.0366933691017E-11,-0.001260915372155,-0.000887135572362,-3.0913711728702,-3.0328165868649,-1.191734114605,3.897235602959E-11,-1.5760094545839E-11,-147.30162000365,171.77229899244,-0.007263315209333,66398912.942635,-1.1544021617567E-09,-528.52710546315,-0.007263315209333,-204.84124857899,-0.000350415065887,-528.52710546315,461.7766155482
281.26300000003,2.3637411666825E-09,1.6522701108234E-09,4.4318358548612E-32,0.002531194765442,1.7310546610687,1.517682464606E-28,3.584235348199E-11,5.4782045408203,-6.0707298584345E-28,-1.4336941016019E-07,2.2029349288963E-21,7.1686579414339E-09,-6.7212759574095E-12,0.7046636624584,2.3602120314903E-12,-1.1480239958798E-12,-1.9961998846053,-2.0241546624432,0.001117324558362,0.000308671234543,-2.4975110649811E-12,6.0240078655825E-12,-0.000732702386468,-0.000515502729275,-1.7963456561289,-1.7623207176999,-0.69249774954744,3.2268975352326E-13,-1.4336941016019E-13,-147.2924001676,171.753279488,-0.006759797121013,66398912.942635,-1.1566157955248E-09,-477.6676334408,-0.006759797121013,-184.59831362048,-0.000347879995161,-477.6676334408,417.45486132743
281.76300000003,5.4852226667501E-12,4.3724524500535E-12,1.0184435063965E-34,0.002531194765502,1.7311670905523,3.9289911178867E-31,1.6320101052885E-13,5.1687505354447,-1.5715964471574E-30,-6.5280402639095E-10,9.7639823053793E-24,3.2640983531762E-11,-3.9055925524118E-12,0.40946827386106,1.3714638150977E-12,-6.6709238296327E-13,-1.1599585513514,-1.1762022966688,0.000649264545819,0.000179364512581,-1.4512450588557E-12,3.5004247221297E-12,-0.000425764331408,-0.00029955180892,-1.0438265127939,-1.0240550436221,-0.40239887021414,1.319385336463E-15,-6.5280402639095E-16,-147.28322627877,171.734304103,-0.00625653243561,66398912.942635,-1.1588378441062E-09,-426.49072812467,-0.00625653243561,-164.31266710855,-0.000345322788981,-426.49072812467,372.85225946875
282.26300000003,5.5005989857375E-15,5.2155850999004E-15,1.0252633626892E-37,0.002531194765502,1.7312790057738,4.5271901726041E-34,3.3503993724231E-16,4.839605757041,-1.8108760690449E-33,-1.3401597173388E-12,2.2428204379357E-26,6.700955925032E-14,-2.2694579681945E-12,0.23793516574068,7.9692543792858E-13,-3.8763323033887E-13,-0.67403260622165,-0.68347140257543,0.000377280218076,0.000104226195905,-8.4328444509711E-13,2.0340234579751E-12,-0.00024740640995,-0.000174065590075,-0.60655018225701,-0.59506122418025,-0.23382725614674,2.3946184366098E-18,-1.3401597173388E-18,-147.27409859519,171.71537304633,-0.005753520898194,66398912.942635,-1.1610681707312E-09,-374.99492814818,-0.005753520898194,-143.98418262917,-0.000342740932947,-374.99492814818,327.96996964145
282.76300000003,1.9254432186546E-18,2.3343069339054E-18,3.5166305748932E-41,0.002531194765502,1.7313904039548,1.8140892507535E-37,2.5810713415932E-19,4.4864381048712,-7.2563570030273E-37,-1.0324285118504E-15,2.246300559001E-29,5.1622658483852E-17,-1.3187344638555E-12,0.13826014624722,4.6307467264656E-13,-2.252454472359E-13,-0.39166913020035,-0.39715375679767,0.000219233230492,6.0564377088605E-05,-4.9001280311346E-13,1.1819284175812E-12,-0.000143764819032,-0.000101147210348,-0.35245619963069,-0.34578010704573,-0.13587311019981,1.5998356481804E-21,-1.0324285118504E-21,-147.26501679871,171.69648635007,-0.005250762254221,66398912.942635,-1.1633068658843E-09,-323.17876511439,-0.005250762254221,-123.61273308986,-0.000340134080451,-323.17876511439,282.81084394971
283.26300000003,1.655176840609E-22,2.9080651973605E-22,2.8053598431899E-45,0.002531194765502,1.7315012822943,1.7371835190433E-41,5.5343738864602E-23,4.1030482601752,-6.9487340761863E-41,-2.2137494996731E-19,7.6636796912538E-33,1.1069020597924E-20,-7.6628896462555E-13,0.080340659586779,2.690818280584E-13,-1.3088535199903E-13,-0.22759241474916,-0.23077938138292,0.000127393929879,3.5193108236843E-05,-2.8473494316829E-13,6.8679384560825E-13,-8.3539966974286E-05,-5.87753054304E-05,-0.20480642333273,-0.20092702781626,-0.07895359373361,2.9005204690953E-25,-2.2137494996731E-25,-147.25598056798,171.67764404337,-0.004748256249531,66398912.942635,-1.1655539733789E-09,-271.04076288214,-0.004748256249531,-103.19819044801,-0.000337501859812,-271.04076288214,237.38108322607
283.76300000003,1.9166269013476E-27,6.1289879897286E-27,2.8113844492797E-50,0.002531194765502,1.7316116379684,2.1694564055325E-46,2.0068524818894E-27,3.6800009074348,-8.6778256221467E-46,-8.0274097218622E-24,6.1592625643069E-37,4.0138071477514E-25,-4.4527446348226E-13,0.046684614450339,1.5635713823105E-13,-7.6054702454879E-14,-0.13225016619201,-0.13410202541856,7.40271601759E-05,2.0450220643765E-05,-1.6545279591974E-13,3.9908151983684E-13,-4.8544046946596E-05,-3.4153552400773E-05,-0.11900959986736,-0.11675533070232,-0.045878614182939,8.57921304842E-30,-8.0274097218622E-30,-147.24698958382,171.65884615408,-0.004246002630345,66398912.942635,-1.1678093499217E-09,-218.57943749466,-0.004246002630345,-82.740425698146,-0.000334843964552,-218.57943749466,191.69429916717
284.26300000003,9.702482413565E-34,8.856995202384E-33,1.1940359922385E-56,0.002531194765502,1.7317214681298,1.21486572419E-52,4.98527394106E-33,3.2016098201039,-4.8594628967701E-52,-1.9941095230596E-29,6.4337889667591E-42,9.9708129042573E-31,-2.5873966373639E-13,0.02712764931987,9.0855465755536E-14,-4.419377501941E-14,-0.076848372041491,-0.077924436840345,4.3016339024013E-05,1.1883335907991E-05,-9.6140738910315E-14,2.3189791443221E-13,-2.8208348573502E-05,-1.9846177572935E-05,-0.069154495814589,-0.06784456763757,-0.026659296333283,1.6437938837507E-35,-1.9941095230596E-35,-147.23804352922,171.64009270872,-0.003744001143267,66398912.942635,-1.170072984292E-09,-165.79329711214,-0.003744001143267,-62.239308860898,-0.000332160005919,-165.79329711214,145.78334148329
284.76300000003,1.783242491413E-42,1.3186417646438E-40,2.1052113365768E-65,0.002531194765502,1.7318307699079,3.1526174462363E-61,1.273702621727E-40,2.6379206552185,-1.2610469784972E-60,-5.0948103161846E-37,2.86576949715E-48,2.5474899782204E-38,-1.503481997889E-13,0.015763423789248,5.2793980485376E-14,-2.5680065780716E-14,-0.044655311148638,-0.045280583005007,2.4996304464062E-05,6.9052395858202E-06,-5.5865128650181E-14,1.3475102296449E-13,-1.6391524483735E-05,-1.1532351363006E-05,-0.040184525662279,-0.039423342452604,-0.015491271867931,2.9363704928009E-43,-5.0948103161846E-43,-147.22914208936,171.62138373258,-0.003242251535283,66398912.942635,-1.1723449366259E-09,-112.68084194372,-0.003242251535283,-41.694708971989,-0.000329449646325,-112.68084194372,99.745160601029
285.26300000003,5.9474289728815E-57,1.2320913610216E-52,9.3800813087156E-80,0.002531194765502,1.7319395404083,2.7808933466953E-75,2.0357821695062E-52,1.9149460163737,-1.1123573386805E-74,-8.1431275579464E-49,3.921951628505E-57,4.0721198711126E-50,-8.7364190671282E-14,0.009159862253967,3.0677344154657E-14,-1.4922141910211E-14,-0.025948458929444,-0.026311787324227,1.4525067796673E-05,4.0125377575499E-06,-3.2461916267952E-14,7.8300998715703E-14,-9.5249133719584E-06,-6.7012969251045E-06,-0.023350558677698,-0.022908244440864,-0.009001719419739,2.6606932353519E-55,-8.1431275579464E-55,-147.22028495155,171.60271924955,-0.00274075355376,66398912.942635,-1.1746251805585E-09,-59.240564178307,-0.00274075355376,-21.106494070922,-0.000326712520039,-59.240564178307,54.016198964045
285.76300000003,8.9990015186807E-111,7.5979171340985E-80,4.386313560003E-88,0.002531194765502,1.7320477767127,1.5260777663279E-83,1.493215575337E-78,0.60076232100195,6.1043110653166E-83,-8.6347851129226E-76,2.8622761934769E-72,2.5525722078589E-73,-5.0765502138809E-14,0.005322642982558,1.7825885471678E-14,-8.6709404252282E-15,-0.015078218190009,-0.015289338395851,8.440351496518E-06,2.3316293591021E-06,-1.8862858443279E-14,4.5499071563164E-14,-5.5348101015837E-06,-3.8940350783496E-06,-0.013568620876579,-0.013311597491524,-0.005230748881476,7.1066610492014E-83,-8.6347851129226E-82,-147.21147180519,171.58409928229,-0.002239506946444,66398912.942635,-1.1769137055705E-09,-5.4709479145882,-0.002239506946444,-0.47453118957228,-0.00032394824242,-5.4709479145882,15.519006410681
286.26300000003,1.8237459350818E-59,7.398616356669E-60,2.3830942440795E-69,0.002531194765502,1.7321556018733,3.8116809238527E-65,3.6590927770026E-59,0,1.5246723695423E-64,1.463636912667E-55,5.2523567148833E-75,7.3191761872714E-57,-2.9498706766462E-14,0.003092891983399,1.0358181875458E-14,-5.0384897699891E-15,-0.008761682236284,-0.00888435815928,4.9045805390638E-06,1.3548736663149E-06,-1.0960742919611E-14,2.6438501121843E-14,-3.2162023513172E-06,-2.2627669140626E-06,-0.007884482018799,-0.007735129037349,-0.003039494009764,4.0951739506147E-62,1.463636912667E-61,0.000160817211146,0,-0.001738511461946,66398912.942635,-1.1797790079669E-09,48.553217479121,-0.001738511461946,20.186873300728,-0.00032258100726,48.553217479121,44.725972259858
286.76300000003,2.2745227382404E-44,8.2250871100031E-45,2.5296541027667E-59,0.002531194765502,1.732263244688,2.6400312309949E-55,6.9579935912747E-44,0,1.0560124923988E-54,2.783197433495E-40,2.1356836805846E-58,1.391600220084E-41,-1.7141081121469E-14,0.00179722790036,6.0188967127241E-15,-2.9277596608373E-15,-0.005091267978454,-0.005162551607012,2.8499959362872E-06,7.8729807564631E-07,-6.3690307959789E-15,1.5362859845032E-14,-1.8688956824454E-06,-1.3148639642725E-06,-0.004581541284075,-0.004494754095046,-0.001766199249149,1.4796335429175E-46,2.783197433495E-46,0.000160850942216,0,-0.001237766848338,66398912.942635,-1.1827203271869E-09,102.69524725398,-0.001237766848338,40.851370869015,-0.000321311255985,102.69524725398,90.755733881684
287.26300000003,1.2289115352058E-35,4.2300845774681E-36,2.2171450654488E-52,0.002531194765502,1.7323707088516,1.7325388582481E-48,6.1477463723079E-35,0,6.9301554329985E-48,2.4590985448731E-31,5.3161436038018E-49,1.2295512901273E-32,-9.960323553212E-15,0.001044339137114,3.4974398286985E-15,-1.701259121968E-15,-0.002958451252226,-0.002999872222194,1.6561002152843E-06,4.5748786691503E-07,-3.7008945290563E-15,8.9270364822232E-15,-1.0859923324143E-06,-7.6405008575986E-07,-0.002662257408031,-0.002611826434719,-0.00102630891731,1.9356411334087E-37,2.4590985448731E-37,0.000160884702657,0,-0.000737272854441,66398912.942635,-1.1856639732183E-09,156.95244599696,-0.000737272854441,61.518464007148,-0.000320032709363,156.95244599696,137.77077138679
287.76300000003,1.5999199802599E-29,5.3836564828271E-30,5.0689109868442E-47,0.002531194765502,1.732477993208,3.1808507863359E-43,1.3455996713172E-28,0,1.2723403145356E-42,5.3823986709544E-25,2.4626797981066E-42,2.6912064636623E-26,-5.7877356266803E-15,0.000606848046153,2.0322803345271E-15,-9.8856564486819E-16,-0.001719106890701,-0.001743175485345,9.623410001921E-07,2.6583978301585E-07,-2.1505030875297E-15,5.1873141877427E-15,-6.3105681300753E-07,-4.4397941753417E-07,-0.001546993491814,-0.001517688670309,-0.000596370992996,5.6187605652228E-31,5.3823986709544E-31,0.000160918492562,0,-0.000237029229514,66398912.942635,-1.1886098876445E-09,211.32506779995,-0.000237029229514,82.188210800123,-0.000318745245724,211.32506779995,185.10371269172
288.26300000003,7.7293099574215E-25,2.5757132155343E-25,1.1997410591884E-42,0.002531194765502,1.7325850965932,6.285092864972E-39,1.1075824029039E-23,0,2.5140371459915E-38,4.430329594491E-20,3.6925899091219E-37,2.2151733229741E-21,-3.3631321019458E-15,0.000352629275522,1.180910489915E-15,-5.7443456282075E-16,-0.000998944470394,-0.001012930073606,5.5920541388633E-07,1.5447577030582E-07,-1.2496069582286E-15,3.0142397983022E-15,-3.6669936957152E-07,-2.579905794541E-07,-0.000898932188446,-0.000881903515156,-0.00034654123862,5.7656629532159E-26,4.430329594491E-26,0.000160952312009,0,0.000262964276809,66398912.942635,-1.1915581802988E-09,265.81336810399,0.000262964276809,102.86066960684,-0.000317448790647,265.81336810399,232.62611855232
288.76300000003,4.6762248867974E-21,1.5541302132574E-21,5.8628176178577E-39,0.002531194765502,1.7326920178354,2.6298627971413E-35,1.1499637136969E-19,0,1.0519451188577E-34,4.5998548311904E-16,6.0865589916435E-33,2.2999391623585E-17,-1.9542457246354E-15,0.000204906990286,6.8619942309001E-16,-3.3379176245963E-16,-0.000580470048895,-0.000588596701113,3.2494791012069E-07,8.9763704590919E-08,-7.2611732937634E-16,1.7515117241717E-15,-2.1308450473412E-07,-1.4991492139317E-07,-0.000522354546755,-0.000512459392963,-0.000201369335854,7.173457612849E-22,4.5998548311904E-22,0.000160986161092,0,0.000762707914519,66398912.942635,-1.1945086800201E-09,320.41760371134,0.000762707914519,123.53589906308,-0.000316143211554,320.41760371134,280.29633240239
289.26300000003,6.7672508643591E-18,2.2518914101767E-18,8.9305612712234E-36,0.002531194765502,1.7327987557547,3.4959118663208E-32,2.8674887288308E-16,0,1.39836474653E-31,1.146995484205E-12,2.1563816704411E-29,5.7350138938027E-14,-1.1355713244856E-15,0.000119068034886,3.9873441293307E-16,-1.9395932723022E-16,-0.00033730151139,-0.000342023686346,1.8882353839349E-07,5.216043068154E-08,-4.2192977198094E-16,1.0177668479635E-15,-1.2382079218166E-07,-8.7113583125768E-08,-0.000303531542601,-0.000297781590031,-0.000117012364214,2.0854359719017E-18,1.146995484205E-18,0.00016102003989,0,0.00126220193323,66398912.942635,-1.1974614966697E-09,375.13803279746,0.00126220193323,144.21395808433,-0.000314828397598,375.13803279746,328.09691802894
289.76300000003,3.4438671088076E-15,1.1499247972119E-15,5.5643450819957E-33,0.002531194765501,1.7329053091631,1.9298248392508E-29,2.5200138876731E-13,0,7.719299357013E-29,1.0080055473957E-09,2.4768531252474E-26,5.0400659311413E-11,-6.5985675422596E-16,6.9188344255957E-05,2.3169522971024E-16,-1.1270565985237E-16,-0.000196000283219,-0.000198743452597,1.0972321335029E-07,3.0309695407472E-08,-2.4517350884094E-16,5.9140304275635E-16,-7.1950744088629E-08,-5.062055424015E-08,-0.00017637682492,-0.000173035893959,-6.7993835704205E-05,2.0940781968111E-15,1.0080055473957E-15,0.000161053948496,0,0.001761446582186,66398912.942635,-1.2004165978781E-09,429.97491492329,0.001761446582186,164.89490586881,-0.000313504258604,429.97491492329,376.01938028634
290.26300000003,7.8877025778925E-13,2.642911661781E-13,1.713207818099E-30,0.00253119476524,1.7330116768645,5.3295220453515E-27,9.9921878263636E-11,0,2.1318088181434E-26,3.9968750953951E-07,1.2064556965152E-23,1.9984550427088E-08,-3.8342896597588E-16,4.0159035334867E-05,1.3463267286217E-16,-6.5490873878454E-17,-0.000113877603173,-0.000115154219563,6.3758913342035E-08,1.7612539410366E-08,-1.424645847751E-16,3.4365194917035E-16,-4.1809695406586E-08,-2.9414936622832E-08,-0.000102358045434,-0.000100541358726,-3.9467620035615E-05,9.3420124045226E-13,3.9968750953951E-13,0.000161087887374,0,0.002260442110254,66398912.942635,-1.2033738907284E-09,484.9285110233,0.002260442110254,185.5788018913,-0.000312170625163,484.9285110233,424.05915372012
290.76300000003,4.7178744440024E-11,2.3159579467713E-12,2.9870199632056E-28,0.0025311947055,1.7331178576441,8.4200882280547E-25,2.1155961002689E-08,0,3.3680352912263E-24,8.4623843170067E-05,2.9956167279217E-21,4.2312339999877E-06,-2.2280255812359E-16,1.309709900446E-05,7.8231894230365E-17,-3.8055360749067E-17,-6.215900341268E-05,7.6644920680936E-06,3.704958033751E-08,1.0234399856446E-08,-8.2782833791621E-17,1.9968896732586E-16,-2.429510132271E-08,-1.7092631727291E-08,-2.9799695836456E-05,-5.6574249914552E-05,-1.3277915795633E-05,2.1983775432157E-10,8.4623843170067E-11,0.000161121941458,0,0.002759188765931,66398912.942635,-1.206332896718E-09,539.99907787885,0.002759188765931,206.26570383069,-0.000310819980982,539.99907787885,472.21361660219
291.26300000003,-8.3693253467617E-07,-5.1044777631431E-07,3.2622664856942E-26,0.002531186543432,1.7332238488626,8.4043733590155E-23,2.6940075642798E-06,0,3.3617493436107E-22,0.010776030138064,4.3230926975129E-19,0.000538807432219,-1.2946590944827E-16,-0.001380650325581,4.5458722080175E-17,-2.2113124967821E-17,0.000589488482881,0.010019752127397,2.1529024842267E-08,5.947046760935E-09,-4.8103081471376E-17,1.1603508629448E-16,-1.4117538230206E-08,-9.9322727075628E-09,0.003986130042481,0.000253912645992,0.001304866301032,3.0806801381621E-08,1.0776030138064E-08,0.0001611674464,0,0.003257686797413,66398912.942635,-1.2092153785909E-09,595.1861180918,0.003257686797413,226.95538707886,-0.000308502877197,595.1861180918,520.4805218483
291.76300000003,-0.005730972432652,-0.003173401233151,2.3879259911315E-24,0.00253049412518,1.7333295299886,5.6647588842502E-21,0.000207549677473,0,2.2659035537032E-20,0.83019869897825,3.9950110284809E-17,0.041510478165502,-7.5229827460354E-17,-0.11716030430966,2.6414962035172E-17,-1.2846603896912E-17,0.062239422572957,0.82470118826905,1.2503842583343E-08,3.4538393581321E-09,-2.7945457945621E-17,6.7425468667681E-17,-8.1989268664228E-09,-5.7685651035548E-09,0.34467446322023,0.028476800636885,0.11113507005235,2.5836945910473E-06,8.3019869897889E-07,0.000162125223964,0,0.003755936458418,66398912.942635,-1.2055054855261E-09,650.42570173735,0.003755936458418,247.62394642358,-0.000239593804529,650.42570173735,568.8011902983
292.26300000003,-2.2321655777756,-0.566968039224,1.044198595726E-22,0.002515192071208,1.7334324490745,2.3056345159668E-19,0.002709813737147,0,9.22253806388E-19,10.839254307675,2.5205761047712E-15,0.54199461167691,-4.3707288364365E-17,-2.428327956506,1.5346596940906E-17,-7.3361510028279E-18,3.1527568227135,12.697672525275,6.8555944727903E-09,1.8871974266158E-09,-1.59614436181E-17,3.9173084897683E-17,-4.4753339555271E-09,-3.1647240668353E-09,8.6314821753638,1.6354015615315,2.3357826330002,3.5302498959302E-05,1.0839254307684E-05,0.000168794412849,0,0.004253938089998,66398912.94263,-1.0980561211134E-09,704.38605004672,0.004253938089998,267.77472756413,1.2410588793976E-05,704.38605004672,615.98955375507
