time,Ep_eff,F_norm,Phi,backstress01,backstress02,backstress03,backstress04,backstress05,backstress06,backstress07,backstress08,backstress09,backstress10,backstress11,backstress12,backstress_avg,gamma_dot_average,phi_1,phi_2,slip_resistance_avg,ssd,strain_xx,strain_yy,strain_zz,stress_xx,stress_yy,stress_zz,vonmises
62.216499999996,0.0056888720517398,1.7336877712261,0,-1.5399002483307e-21,1.5399158913202e-21,1.992429653255,1.9924270023422,-1.687648870317e-10,-1.6876600582354e-10,1.5399079161798e-21,-1.5398941368631e-21,1.6876529982828e-10,1.6876556654906e-10,1.9924339592227,1.992436610141,0.7245419584794,1.2035891280187e-06,-8.5194658624878e-13,0,355.3149604225,100000251.21355,-1.4369785313962e-13,-0.0093217127840476,0.011928570863538,274.72315372337,-2.2408697083178e-08,731.48122153824,639.98653158245
62.316499999996,0.0056895517546225,1.7336876514453,0,-1.5332920213575e-21,1.5333076050743e-21,1.9860059927229,1.9860033497032,-1.6802450061121e-10,-1.6802561460628e-10,1.5332996628318e-21,-1.5332859357325e-21,1.6802491164929e-10,1.6802517720798e-10,1.9860102907597,1.986012933785,0.72220596183083,1.1997106170511e-06,-8.5254846300644e-13,0,355.31496045407,100000251.24357,-1.4390756198458e-13,-0.0093219243543724,0.011928570863538,274.69995674468,-2.2278284840881e-08,731.41859524975,639.93169264985
62.416499999996,0.00569022927006,1.7336875320494,0,-1.5267330347055e-21,1.5267485595582e-21,1.9796180716427,1.9796154364791,-1.6728970303068e-10,-1.6729081226464e-10,1.5267406499735e-21,-1.526726974733e-21,1.6729011232329e-10,1.6729037672859e-10,1.9796223617704,1.9796249969395,0.71988296224804,1.1958537576315e-06,-8.5209723693319e-13,0,355.31496048554,100000251.27348,-1.4414399842077e-13,-0.0093221352451083,0.011928570863538,274.67683443767,-2.2151659489611e-08,731.35617070201,639.87703038006
62.516499999996,0.00569090461025,1.7336874130361,0,-1.5202227833994e-21,1.5202382497925e-21,1.9732656199321,1.9732629925879,-1.6656043640321e-10,-1.6656154091135e-10,1.5202303726279e-21,-1.5202167488913e-21,1.6656084396326e-10,1.6656110722376e-10,1.9732699021724,1.9732725295222,0.71757286151097,1.1920183848841e-06,-8.5210404921629e-13,0,355.31496051691,100000251.3033,-1.4440716244818e-13,-0.0093223454600392,0.011928570863537,274.65378638589,-2.2024931834958e-08,731.29394676928,639.82254378725
62.616499999996,0.005691577787297,1.7336872944033,0,-1.5137607689568e-21,1.5137761772907e-21,1.9669483700219,1.9669457504606,-1.6583664359246e-10,-1.6583774340973e-10,1.5137683323109e-21,-1.5137547597267e-21,1.6583704943273e-10,1.6583731155693e-10,1.9669526443965,1.9669552639636,0.71527556231341,1.1882043354861e-06,-8.5354213333804e-13,0,355.31496054817,100000251.33303,-1.4470322197256e-13,-0.0093225550029203,0.011928570863537,274.63081217605,-2.190032696042e-08,731.23192233438,639.76823189308
62.716499999996,0.0056922488132137,1.7336871761489,0,-1.5073464992889e-21,1.5073618499605e-21,1.9606660568291,1.9606634450144,-1.6511826820117e-10,-1.6511936336214e-10,1.5073540369325e-21,-1.5073405151525e-21,1.6511867233431e-10,1.6511893333063e-10,1.9606703233598,1.9606729351804,0.71299096825341,1.1844114476494e-06,-8.5450681451385e-13,0,355.31496057934,100000251.36266,-1.4504040086812e-13,-0.0093227638774774,0.011928570863537,274.60791139797,-2.1776547081189e-08,731.17009628859,639.71409372661
62.816499999996,0.0056929176999218,1.7336870582708,0,-1.5009794886034e-21,1.5009947820056e-21,1.9544184177306,1.9544158136264,-1.6440525455973e-10,-1.6440634509864e-10,1.5009870006988e-21,-1.500973529378e-21,1.6440565699825e-10,1.6440591687503e-10,1.9544226764389,1.9544252805491,0.71071898382348,1.1806395611149e-06,-8.53893825222e-13,0,355.31496061041,100000251.39219,-1.4533646039229e-13,-0.0093229720874104,0.011928570863536,274.58508364464,-2.1656222652975e-08,731.10846753169,639.66012832438
62.916499999996,0.0056935844592529,1.733686940767,0,-1.4946592573092e-21,1.494674493831e-21,1.9482051925376,1.948202596108,-1.6369754771517e-10,-1.636986336659e-10,1.4946667440174e-21,-1.494653322814e-21,1.6369794847146e-10,1.6369820723696e-10,1.9482094434451,1.9482120398807,0.70845951440152,1.1768885171244e-06,-8.541519200237e-13,0,355.31496064138,100000251.42163,-1.456181281364e-13,-0.0093231796363898,0.011928570863536,274.5623285121,-2.1531719905638e-08,731.04703497176,639.60633473015
63.016499999996,0.0056942491029494,1.7336868236354,0,-1.4883853319206e-21,1.4884005119476e-21,1.9420261234673,1.9420235346766,-1.6299509341998e-10,-1.6299617481607e-10,1.488392793401e-21,-1.4883794219767e-21,1.6299549250629e-10,1.6299575016869e-10,1.9420303665955,1.9420329553922,0.70621246624043,1.1731581584033e-06,-8.5236292305111e-13,0,355.31496067225,100000251.45098,-1.4584839666633e-13,-0.0093233865280589,0.011928570863535,274.53964559943,-2.1412392951819e-08,730.9857975251,639.55271199491
63.116499999996,0.0056949116426648,1.7336867068738,0,-1.4821572449663e-21,1.4821723688799e-21,1.9358809551192,1.9358783739319,-1.6229783812147e-10,-1.6229891499615e-10,1.4821646813769e-21,-1.4821513593962e-21,1.6229823554996e-10,1.6229849211736e-10,1.9358851904897,1.9358877716829,0.70397774645946,1.1694483291565e-06,-8.5062642918792e-13,0,355.31496070303,100000251.48024,-1.4612389650457e-13,-0.009323592766034,0.011928570863535,274.51703450878,-2.1288777878181e-08,730.92475411627,639.49925917688
63.216499999996,0.0056955720899651,1.7336865904804,0,-1.4759745348968e-21,1.4759896030755e-21,1.9297694344481,1.9297668608291,-1.6160572895114e-10,-1.6160680133727e-10,1.4759819463946e-21,-1.4759686735253e-21,1.6160612473383e-10,1.6160638021422e-10,1.9297736620823,1.9297762357073,0.70175526303441,1.1657588750339e-06,-8.5124653052998e-13,0,355.3149607337,100000251.5094,-1.4632743744296e-13,-0.0093237983539032,0.011928570863535,274.49449484523,-2.1169805234884e-08,730.86390367783,639.44597534128
63.316499999996,0.0056962304563294,1.7336864744531,0,-1.4698367459957e-21,1.4698517588142e-21,1.9236913107383,1.9236887446527,-1.6091871371416e-10,-1.6091978164428e-10,1.4698441327359e-21,-1.4698309086491e-21,1.6091910786295e-10,1.6091936226424e-10,1.9236955306578,1.9236980967495,0.69954492478828,1.1620896431291e-06,-8.4930787739699e-13,0,355.31496076428,100000251.53847,-1.4653714628693e-13,-0.009324003295228,0.011928570863534,274.47202621688,-2.1054135086771e-08,730.8032451504,639.3928595604
63.416499999996,0.0056968867531508,1.7336863587898,0,-1.4637434282914e-21,1.463758386121e-21,1.9176463355796,1.9176437769923,-1.6023674087924e-10,-1.6023780438555e-10,1.4637507904278e-21,-1.4637376147981e-21,1.6023713340591e-10,1.6023738673594e-10,1.9176505478055,1.9176531063989,0.69734664138242,1.1584404819569e-06,-8.4890415611865e-13,0,355.31496079477,100000251.56745,-1.4681881403055e-13,-0.009324207593544,0.011928570863534,274.44962823473,-2.0939464290046e-08,730.74277748258,639.3399109135
63.516499999996,0.0056975409917374,1.7336862434887,0,-1.4576941374715e-21,1.4577090406799e-21,1.9116342628422,1.9116317117188,-1.5955975956857e-10,-1.5956081868298e-10,1.4577014751568e-21,-1.4576883476613e-21,1.5956015048479e-10,1.5956040275133e-10,1.911638467396,1.9116410185257,0.69516032330765,1.1548112414443e-06,-8.4832340857852e-13,0,355.31496082515,100000251.59634,-1.4709431386841e-13,-0.009324411252361,0.011928570863534,274.42730051275,-2.0818636203575e-08,730.68249963087,639.28712848676
63.616499999996,0.0056981931833124,1.7336861285476,0,-1.4516884347972e-21,1.4517032837481e-21,1.9056548486519,1.9056523049578,-1.5888771954791e-10,-1.5888877430198e-10,1.4516957481823e-21,-1.4516826685014e-21,1.5888810886522e-10,1.5888836007596e-10,1.9056590455548,1.9056615892553,0.692985881875,1.1512017729e-06,-8.4815654774111e-13,0,355.31496085545,100000251.62514,-1.4736570176903e-13,-0.00932461427516,0.011928570863533,274.40504266772,-2.0706310681993e-08,730.62241055941,639.23451137309
63.716499999996,0.0056988433390153,1.7336860139647,0,-1.4457258870187e-21,1.4457406820728e-21,1.8997078513652,1.899705315066,-1.5822057121679e-10,-1.5822162164179e-10,1.4457331762535e-21,-1.4457201440704e-21,1.5822095894662e-10,1.5822120910918e-10,1.8997120406383,1.8997145769438,0.69082322920669,1.1476119290141e-06,-8.480901641519e-13,0,355.31496088564,100000251.65385,-1.476103620782e-13,-0.0093248166653972,0.011928570863533,274.3828543193,-2.058886860773e-08,730.5625092402,639.18205867221
63.816499999996,0.0056994914699025,1.7336858997381,0,-1.4398060662939e-21,1.4398208078086e-21,1.8937930315451,1.8937905026068,-1.57558265599e-10,-1.5755931172588e-10,1.4398133315269e-21,-1.4398003465279e-21,1.5755865175267e-10,1.5755890087459e-10,1.8937972132096,1.8937997421541,0.68867227822753,1.1440415638346e-06,-8.4785316511137e-13,0,355.31496091575,100000251.68247,-1.4787969401004e-13,-0.0093250184265021,0.011928570863533,274.36073508997,-2.0476802212463e-08,730.50279465279,639.12976949052
63.916499999996,0.005700137586949,1.7336857858657,0,-1.4339285501088e-21,1.4339432384382e-21,1.8879101519396,1.8879076303284,-1.5690075433335e-10,-1.5690179619276e-10,1.4339357914874e-21,-1.4339228533616e-21,1.5690113892208e-10,1.569013870108e-10,1.8879143260166,1.8879168476341,0.68653294265683,1.140490532766e-06,-8.4877132946996e-13,0,355.31496094576,100000251.711,-1.4815724981605e-13,-0.0093252195618813,0.011928570863532,274.33868460508,-2.0363387269507e-08,730.44326578446,639.07764294116
64.016499999996,0.005700781701048,1.7336856723457,0,-1.4280929211983e-21,1.4281075566932e-21,1.8820589774578,1.8820564631401,-1.5624798966443e-10,-1.5624902728672e-10,1.4281001388684e-21,-1.4280872473077e-21,1.5624837269931e-10,1.5624861976223e-10,1.8820631439684,1.8820656582924,0.68440513699989,1.1369586925385e-06,-8.4834616448038e-13,0,355.31496097568,100000251.73944,-1.4840807803062e-13,-0.0093254200749148,0.011928570863532,274.31670249268,-2.025224920922e-08,730.38392162992,639.02567814378
64.116499999996,0.0057014238230121,1.7336855591762,0,-1.4222987674671e-21,1.4223133504751e-21,1.8762392751457,1.8762367680882,-1.5559992443346e-10,-1.5560095784868e-10,1.4223059615736e-21,-1.4222931162728e-21,1.556003059255e-10,1.5560055196992e-10,1.8762434341111,1.8762459411751,0.68228877653916,1.1334459011993e-06,-8.4692342599813e-13,0,355.3149610055,100000251.76779,-1.4866918608794e-13,-0.0093256199689574,0.011928570863532,274.29478838362,-2.0139301032506e-08,730.32476119132,638.97387422455
64.216499999996,0.0057020639635739,1.7336854463552,0,-1.4165456819148e-21,1.4165602127801e-21,1.8704508141653,1.8704483143346,-1.5495651206954e-10,-1.5495754130745e-10,1.416552852601e-21,-1.4165400532579e-21,1.5495689202962e-10,1.5495713706278e-10,1.8704549656064,1.8704574654436,0.68018377732652,1.1299520181048e-06,-8.4684781691028e-13,0,355.31496103524,100000251.79606,-1.4894879786221e-13,-0.0093258192473401,0.011928570863532,274.27294191148,-2.0030135705757e-08,730.26578347826,638.92223031614
64.316499999996,0.0057027021333869,1.733685333881,0,-1.4108332625601e-21,1.4108477416238e-21,1.8646933657712,1.8646908731343,-1.5431770658086e-10,-1.5431873167093e-10,1.4108404099682e-21,-1.4108276562833e-21,1.5431808501976e-10,1.5431832904883e-10,1.8646975097089,1.8647000023525,0.67809005617496,1.1264769038972e-06,-8.4613842096771e-13,0,355.31496106488,100000251.82424,-1.4922018576214e-13,-0.0093260179133682,0.011928570863531,274.25116271252,-1.9920958156059e-08,730.20698750759,638.8707455576
64.416499999996,0.005703338343026,1.7336852217517,0,-1.4051611123662e-21,1.4051755399663e-21,1.8589667032877,1.8589642178118,-1.5368346254606e-10,-1.5368448351745e-10,1.4051682366372e-21,-1.4051555283137e-21,1.5368383947445e-10,1.5368408250652e-10,1.8589708397429,1.8589733252258,0.67600753065014,1.1230204204923e-06,-8.4611667831241e-13,0,355.31496109443,100000251.85233,-1.4950185350478e-13,-0.0093262159703231,0.011928570863531,274.2294504257,-1.981264521485e-08,730.1483723034,638.81941909432
64.516499999996,0.0057039726029886,1.7336851099654,0,-1.3995288391691e-21,1.3995432156405e-21,1.8532706020883,1.8532681237406,-1.5305373510583e-10,-1.5305475198745e-10,1.3995359404428e-21,-1.3995232771867e-21,1.5305411053429e-10,1.5305435257639e-10,1.8532747310817,1.8532772094366,0.67393611906288,1.1195824310727e-06,-8.4615958864314e-13,0,355.31496112389,100000251.88034,-1.497547376874e-13,-0.0093264134214627,0.011928570863531,274.20780469262,-1.9701789993739e-08,730.08993689701,638.768250078
64.616499999996,0.0057046049236953,1.7336849985202,0,-1.3939360556063e-21,1.3939503812806e-21,1.8476048395729,1.847602368321,-1.5242847995464e-10,-1.524294927751e-10,1.3939431340212e-21,-1.3939305155409e-21,1.5242885389363e-10,1.5242909495274e-10,1.8476089611255,1.8476114323849,0.6718757404611,1.1161628000674e-06,-8.4620038302508e-13,0,355.31496115326,100000251.90826,-1.4999939799568e-13,-0.0093266102700212,0.01192857086353,274.18622515752,-1.9593647233618e-08,730.03168032682,638.71723766656
64.716499999996,0.0057052353154901,1.7336848874145,0,-1.3883823790459e-21,1.3883966542519e-21,1.8419691951477,1.8419667309592,-1.5180765333259e-10,-1.5180866212023e-10,1.3883894347394e-21,-1.3883768607463e-21,1.5180802579247e-10,1.5180826587548e-10,1.8419733092801,1.8419757734762,0.66982631462219,1.112761393139e-06,-8.4516878245274e-13,0,355.31496118254,100000251.93609,-1.5025845008381e-13,-0.0093268065192084,0.01192857086353,274.16471146724,-1.9486380538031e-08,729.97360163828,638.66638102407
64.816499999996,0.005705863788641,1.7336847766463,0,-1.3828674315175e-21,1.3828816565812e-21,1.8363634502017,1.8363609930445,-1.5119121201726e-10,-1.5119221680013e-10,1.382874464626e-21,-1.3828619348337e-21,1.511915830083e-10,1.5119182212203e-10,1.8363675569347,1.8363700140996,0.66778776204477,1.1093780771694e-06,-8.4647001997542e-13,0,355.31496121173,100000251.96384,-1.5056890138594e-13,-0.0093270021722099,0.01192857086353,274.1432632712,-1.938107593502e-08,729.91569988378,638.61567932072
64.916499999996,0.0057064903533418,1.7336846662138,0,-1.3773908396443e-21,1.3774050148886e-21,1.8307873880871,1.8307849379293,-1.505791133159e-10,-1.5058011412179e-10,1.3773978503029e-21,-1.377385364428e-21,1.5057948284826e-10,1.5057972099949e-10,1.8307914874414,1.830793937607,0.66576000394133,1.1060127202495e-06,-8.4670084283246e-13,0,355.31496124083,100000251.99151,-1.5092252802784e-13,-0.0093271972321886,0.011928570863529,274.12188022135,-1.9282134774363e-08,729.85797412263,638.5651317327
65.016499999996,0.0057071150197113,1.7336845561154,0,-1.3719522345763e-21,1.3719663603209e-21,1.8252407940978,1.8252383509075,-1.4997131505762e-10,-1.4997231191405e-10,1.3719592229188e-21,-1.3719467806802e-21,1.4997168314136e-10,1.499719203368e-10,1.8252448860938,1.8252473292919,0.66374296223047,1.1026651916652e-06,-8.4594419044007e-13,0,355.31496126984,100000252.01909,-1.5122269948699e-13,-0.0093273917022841,0.011928570863529,274.10056197222,-1.9174232496672e-08,729.80042342102,638.51473744228
65.116499999996,0.0057077377977954,1.7336844463492,0,-1.3665512519255e-21,1.3665653284874e-21,1.8197234554505,1.8197210191962,-1.4936777558592e-10,-1.4936876852016e-10,1.3665582180846e-21,-1.366545819204e-21,1.4936814223101e-10,1.493683784773e-10,1.819727540109,1.819729976371,0.66173655953021,1.0993353618922e-06,-8.4658206118376e-13,0,355.31496129877,100000252.04659,-1.5153520675743e-13,-0.0093275855856146,0.011928570863529,274.07930818084,-1.9072515701222e-08,729.74304685198,638.46449563768
65.216499999996,0.0057083586975669,1.7336843369135,0,-1.3611875317015e-21,1.3612015593949e-21,1.8142351612648,1.814232731915,-1.4876845375119e-10,-1.4876944279023e-10,1.3611944758089e-21,-1.3611821200103e-21,1.4876881896751e-10,1.4876905427121e-10,1.8142392386061,1.8142416679634,0.6597407191504,1.0960231025701e-06,-8.4673611919143e-13,0,355.31496132761,100000252.07401,-1.5180659465649e-13,-0.0093277788852752,0.011928570863528,274.05811850672,-1.8972817740824e-08,729.68584349522,638.41440551301
65.316499999997,0.0057089777289261,1.7336842278065,0,-1.355860718247e-21,1.3558746973832e-21,1.808775702541,1.8087732800646,-1.4817330890318e-10,-1.4817429407376e-10,1.3558676404333e-21,-1.3558553274432e-21,1.4817367270051e-10,1.4817390706813e-10,1.8087797725855,1.8087821950694,0.657755365085,1.0927282864951e-06,-8.4733832687934e-13,0,355.31496135636,100000252.10134,-1.5205536690125e-13,-0.0093279716043374,0.011928570863528,274.03699261185,-1.8866057501685e-08,729.62881243711,638.36446626818
65.416499999997,0.005709594901702,1.7336841190265,0,-1.3505704601766e-21,1.3505843910643e-21,1.8033448721426,1.8033424565087,-1.4758230088396e-10,-1.475832822126e-10,1.3505773605713e-21,-1.3505650901187e-21,1.4758266327202e-10,1.4758289670998e-10,1.8033489349109,1.8033513505525,0.65578042200558,1.0894507876163e-06,-8.4519695448453e-13,0,355.31496138503,100000252.12859,-1.52275355586e-13,-0.0093281637458523,0.011928570863527,274.01593016066,-1.8768964099747e-08,729.57195277071,638.31467710897
65.516499999997,0.0057102102256523,1.7336840105718,0,-1.3453164103156e-21,1.3453302932605e-21,1.797942464777,1.7979400559547,-1.4699539002077e-10,-1.469963675337e-10,1.3453232890471e-21,-1.3453110608632e-21,1.4699575100915e-10,1.4699598352384e-10,1.7979465202894,1.7979489291194,0.65381581525408,1.086190481011e-06,-8.4494222069803e-13,0,355.31496141361,100000252.15576,-1.5250973605064e-13,-0.0093283553128482,0.011928570863527,273.99493082001,-1.8667374402843e-08,729.51526359558,638.26503724684
65.616499999997,0.0057108237104648,1.7336839024407,0,-1.3400982256384e-21,1.3401120609437e-21,1.792568276974,1.7925658749329,-1.464125371189e-10,-1.4641351084212e-10,1.3401050828342e-21,-1.3400928966526e-21,1.4641289671711e-10,1.4641312831486e-10,1.7925723252509,1.7925747273,0.65186147083545,1.0829472428746e-06,-8.4598112137224e-13,0,355.3149614421,100000252.18285,-1.5272355682953e-13,-0.0093285463083307,0.011928570863527,273.97399425914,-1.8570940921029e-08,729.45874401772,638.21554589893
65.716499999997,0.0057114353657572,1.7336837946315,0,-1.3349155672101e-21,1.3349293551763e-21,1.7872221070686,1.7872197117781,-1.4583370345489e-10,-1.4583467341413e-10,1.3349224029965e-21,-1.3349102585532e-21,1.4583406167234e-10,1.4583429235942e-10,1.7872261481303,1.7872285434288,0.64991731541093,1.0797209505174e-06,-8.4711760496414e-13,0,355.31496147051,100000252.20986,-1.5298260891674e-13,-0.0093287367352852,0.011928570863526,273.95312014969,-1.8473696470997e-08,729.40239314967,638.16620228805
65.816499999997,0.0057120452010784,1.7336836871426,0,-1.3297681001282e-21,1.329781841053e-21,1.7819037551818,1.7819013666116,-1.4525885076975e-10,-1.4525981699053e-10,1.3297749146305e-21,-1.3297628116638e-21,1.4525920761578e-10,1.452594373984e-10,1.7819077890485,1.7819101776267,0.64798327629138,1.0765114823457e-06,-8.4883966714403e-13,0,355.31496149884,100000252.23679,-1.5319642969547e-13,-0.0093289265966752,0.011928570863526,273.93230816566,-1.837432292787e-08,729.34621011029,638.11700564259
65.916499999997,0.0057126532259089,1.7336835799722,0,-1.3246554934655e-21,1.3246691876439e-21,1.7766130232026,1.7766106413225,-1.446879412624e-10,-1.4468890376997e-10,1.3246622868078e-21,-1.3246502250586e-21,1.4468829674624e-10,1.4468852563055e-10,1.7766170498944,1.7766194317825,0.6460592814306,1.0733187178552e-06,-8.4849789958653e-13,0,355.31496152708,100000252.26364,-1.5345342581393e-13,-0.009329115895444,0.011928570863526,273.9115579834,-1.8273805368247e-08,729.29019402483,638.0679551965
66.016499999997,0.0057132594496613,1.7336834731187,0,-1.3195774202135e-21,1.319591067938e-21,1.7713497147692,1.7713473395492,-1.4412093758302e-10,-1.4412189640241e-10,1.3195841925189e-21,-1.3195721717303e-21,1.4412129171383e-10,1.4412151970591e-10,1.7713537343063,1.7713561095342,0.64414525941856,1.0701425376096e-06,-8.4810554366863e-13,0,355.31496155524,100000252.29041,-1.5370014208949e-13,-0.0093293046345123,0.011928570863525,273.89086928154,-1.8178920716866e-08,729.23434402468,638.01905018915
66.116499999997,0.0057138638816805,1.7336833665805,0,-1.314533557226e-21,1.3145471587863e-21,1.7661136352499,1.7661112666602,-1.4355780282655e-10,-1.4355875798256e-10,1.3145403086166e-21,-1.3145283285338e-21,1.435581556134e-10,1.435583827193e-10,1.7661176476522,1.7661200162497,0.64224113947434,1.0669828232375e-06,-8.4788811300417e-13,0,355.31496158331,100000252.3171,-1.5397564192486e-13,-0.0093294928167795,0.011928570863525,273.87024174101,-1.8080832905849e-08,729.1786592475,637.97028986537
66.216499999997,0.0057144665312455,1.7336832603559,0,-1.309523585165e-21,1.3095371408484e-21,1.7609045917256,1.7609022297365,-1.4299850052645e-10,-1.4299945204363e-10,1.3095303157619e-21,-1.3095183761324e-21,1.4299885197832e-10,1.4299907820401e-10,1.7609085970131,1.7609109590098,0.64034685143993,1.0638394574186e-06,-8.4747552753389e-13,0,355.3149616113,100000252.34371,-1.5422441416879e-13,-0.0093296804451253,0.011928570863525,273.84967504502,-1.7985649654661e-08,729.12313883707,637.92167347535
66.316499999997,0.0057150674075686,1.7336831544433,0,-1.3045471884465e-21,1.3045606985377e-21,1.7557223929714,1.7557200375536,-1.4244299464832e-10,-1.4244394255103e-10,1.3045538983697e-21,-1.3045419989432e-21,1.4244334477413e-10,1.4244357012553e-10,1.7557263911642,1.7557287465895,0.63846232577347,1.0607123238731e-06,-8.4719141176502e-13,0,355.31496163921,100000252.37024,-1.5453075353243e-13,-0.0093298675224078,0.011928570863524,273.82916887903,-1.7896014515899e-08,729.06778194326,637.87320027463
66.416499999997,0.005715666519797,1.7336830488411,0,-1.299604055189e-21,1.2996175199703e-21,1.7505668494416,1.7505645005658,-1.4189124958406e-10,-1.418921938964e-10,1.2996107445577e-21,-1.2995988850861e-21,1.4189159839262e-10,1.418918228756e-10,1.7505708405595,1.7505731894428,0.63658749354363,1.0576013073595e-06,-8.4750842992489e-13,0,355.31496166704,100000252.39669,-1.5478158174473e-13,-0.0093300540514672,0.011928570863524,273.80872293078,-1.7800200670235e-08,729.01258772209,637.82486952411
66.516499999997,0.0057162638770132,1.7336829435477,0,-1.2946938771615e-21,1.2947072969127e-21,1.7454377732512,1.7454354308882,-1.4134323014571e-10,-1.4134417089158e-10,1.2947005460938e-21,-1.2946887263311e-21,1.4134357764577e-10,1.4134380126614e-10,1.745441757314,1.7454440996844,0.63472228642317,1.0545062936496e-06,-8.4767040058994e-13,0,355.31496169478,100000252.42307,-1.5503240995695e-13,-0.0093302400351225,0.011928570863524,273.78833689018,-1.7703408296119e-08,728.9575553355,637.7766804899
66.616499999997,0.0057168594882351,1.7336828385616,0,-1.2898163497316e-21,1.2898297247299e-21,1.7403349781584,1.7403326422793,-1.4079890155949e-10,-1.4079983876256e-10,1.2898229983448e-21,-1.289811218047e-21,1.407992477597e-10,1.4079947052324e-10,1.7403389551859,1.7403412910722,0.63286663668235,1.0514271695218e-06,-8.4785692103692e-13,0,355.31496172245,100000252.44937,-1.552606225149e-13,-0.0093304254761716,0.011928570863523,273.76801044933,-1.7611548434348e-08,728.90268395131,637.72863244326
66.716499999997,0.0057174533624167,1.7336827338811,0,-1.2849711718151e-21,1.2849845023354e-21,1.7352582795473,1.7352559501231,-1.4025822945997e-10,-1.4025916314369e-10,1.2849778002251e-21,-1.2849660591509e-21,1.4025857436891e-10,1.4025879628132e-10,1.7352622495592,1.7352645789903,0.63102047718275,1.048363822758e-06,-8.4881391797946e-13,0,355.31496175003,100000252.47559,-1.5546827538712e-13,-0.0093306103773941,0.011928570863523,273.74774330255,-1.7522176852452e-08,728.84797274334,637.68072466068
66.816499999997,0.0057180455084492,1.7336826295047,0,-1.2801580458278e-21,1.2801713321427e-21,1.7302074944132,1.7302051714154,-1.3972117988449e-10,-1.3972211007207e-10,1.2801646541498e-21,-1.2801529520597e-21,1.3972152351065e-10,1.3972174457757e-10,1.7302114574291,1.7302137804337,0.62918374137192,1.0453161421278e-06,-8.5059642196474e-13,0,355.31496177753,100000252.50174,-1.5566564841639e-13,-0.00933079474155,0.011928570863523,273.72753514629,-1.7428548328312e-08,728.79342089121,637.63295642373
66.916499999997,0.0057186359351611,1.7336825254308,0,-1.2753766776357e-21,1.2753899200156e-21,1.7251824413443,1.7251801247443,-1.3918771926732e-10,-1.3918864598178e-10,1.2753832659841e-21,-1.2753716026407e-21,1.3918806161914e-10,1.3918828184616e-10,1.7251863973839,1.7251887139904,0.62735636327668,1.0422840173738e-06,-8.5136811601205e-13,0,355.31496180496,100000252.52781,-1.5581984610575e-13,-0.0093309785713788,0.011928570863523,273.70738567913,-1.7339494311922e-08,728.73902758025,637.58532701903
67.016499999997,0.0057192246513184,1.7336824216579,0,-1.2706267765072e-21,1.27063997522e-21,1.7201829405054,1.7201806302751,-1.386578144342e-10,-1.3865873769836e-10,1.2706333449954e-21,-1.2706217201633e-21,1.3865815552003e-10,1.3865837491269e-10,1.7201868895883,1.720189199825,0.62553827749723,1.0392673392084e-06,-8.5228752068087e-13,0,355.3149618323,100000252.55381,-1.5607273028608e-13,-0.0093311618696011,0.011928570863522,273.68729460178,-1.7250765345302e-08,728.6847920016,637.53783573822
67.116499999997,0.0057198116656263,1.7336823181845,0,-1.2659080550669e-21,1.265921210378e-21,1.715208813623,1.7152065097342,-1.381314325969e-10,-1.3813235243336e-10,1.2659146038074e-21,-1.2659030172529e-21,1.38131772425e-10,1.3813199098882e-10,1.7152127557687,1.7152150596638,0.62372941920168,1.0362659993039e-06,-8.530034638237e-13,0,355.31496185957,100000252.57973,-1.5632767043487e-13,-0.0093313446389196,0.011928570863522,273.66726161707,-1.7163380866752e-08,728.63071335205,637.49048187794
67.216499999997,0.0057203969867284,1.7336822150091,0,-1.2612202292481e-21,1.2612333414209e-21,1.7102598839684,1.7102575863932,-1.3760854134782e-10,-1.3760945777899e-10,1.2612267583525e-21,-1.2612152098442e-21,1.376088799264e-10,1.3760909766681e-10,1.7102638191964,1.7102661167779,0.62192972411997,1.0332798902768e-06,-8.5214025124362e-13,0,355.31496188675,100000252.60557,-1.5657233074074e-13,-0.0093315268820157,0.011928570863522,273.64728642989,-1.7072677175274e-08,728.57679083405,637.44326473974
67.316499999998,0.0057209806232084,1.7336821121301,0,-1.2565630182479e-21,1.2565760875435e-21,1.7053359763424,1.705333685053,-1.3708910865473e-10,-1.3709002170282e-10,1.2565695278269e-21,-1.2565580171352e-21,1.3708944599192e-10,1.3708966291431e-10,1.7053399046721,1.7053421959678,0.62013912853821,1.030308905684e-06,-8.512879908772e-13,0,355.31496191386,100000252.63134,-1.5680054329802e-13,-0.0093317086015552,0.011928570863521,273.62736874721,-1.6980816471798e-08,728.5230236556,637.39618363009
67.416499999998,0.0057215625835897,1.733682009546,0,-1.2519361444827e-21,1.2519491711598e-21,1.7004369170601,1.7004346320288,-1.365731028556e-10,-1.365740125426e-10,1.2519426346461e-21,-1.2519311615435e-21,1.3657343895945e-10,1.3657365506918e-10,1.7004408385108,1.7004431235484,0.6183575692933,1.0273529400106e-06,-8.508506884948e-13,0,355.31496194089,100000252.65704,-1.5705753941507e-13,-0.0093318898001843,0.011928570863521,273.60750827802,-1.6896249847569e-08,728.46941103027,637.34923786028
